Installment,Region,Channel,Platform,GameType,ReserveType,ReleaseYear,ReleaseMonth,RelativeWeek,Version,FinalPrice,ReservesLevel
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,26,1,59.98999936,99
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,27,1,59.98999936,10528
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,28,1,59.98999936,24669
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,29,1,59.98999936,14407
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,30,1,59.98999936,13131
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,31,1,59.98999936,0
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,32,1,59.98999936,899
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,33,1,59.98999936,8106
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,34,1,59.98999936,7626
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,35,1,59.98999936,11424
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,36,1,59.98999936,8326
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,37,1,59.98999936,1544
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,38,1,59.98999936,1427
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,39,1,59.98999936,1199
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,40,1,59.98999936,5909
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,41,1,59.98999936,4986
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,42,1,59.98999936,5294
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,43,1,59.98999936,7212
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,44,1,59.98999936,1004
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,45,1,59.98999936,11147
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,46,1,59.98999936,10657
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,49,1,59.98999936,6114
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,50,1,59.98999936,8040
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,51,1,59.98999936,7390
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,53,1,59.98999936,722
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,54,1,59.98999936,2658
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,56,1,59.98999936,6606
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,58,1,59.98999936,6325
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,61,1,59.98999936,3880
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,66,1,59.98999936,4601
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,69,1,59.98999936,317
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,70,1,59.98999936,1027
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,71,1,59.98999936,978
Cars,USA,Retail,PS,Casual,PreOrder,2011,12,75,1,59.98999936,32
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,0,1,59.98999936,211
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,1,1,59.98999936,565
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,3,1,59.98999936,240
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,4,1,59.98999936,262
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,5,1,59.98999936,224
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,6,1,59.98999936,95
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,7,1,59.98999936,96
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,8,1,59.98999936,100
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,9,1,59.98999936,124
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,10,1,59.98999936,45
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,11,1,59.98999936,68
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,12,1,59.98999936,75
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,13,1,59.98999936,62
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,14,1,59.98999936,40
Cars,USA,Retail,PS,Casual,PreOrder,2013,11,15,1,59.98999936,6
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,0,1,59.98999738,35437
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,1,1,59.98999738,32786
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,2,1,59.98999738,6142
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,3,1,59.98999738,39491
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,5,1,59.98999738,24232
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,6,1,59.98999738,3274
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,7,1,59.98999738,25694
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,8,1,59.98999738,56385
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,9,1,59.98999738,29086
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,10,1,59.98999738,20474
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,11,1,59.98999738,580
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,12,1,59.98999738,42541
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,13,1,59.98999738,40820
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,14,1,59.98999738,195
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,15,1,59.98999738,38928
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,16,1,59.98999738,37392
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,17,1,59.98999738,16646
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,19,1,59.98999738,63
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,20,1,59.98999738,18568
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,21,1,59.98999738,17098
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,22,1,59.98999738,18757
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,23,1,59.98999738,1751
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,24,1,59.98999738,12
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,25,1,59.98999738,1848
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,26,1,59.98999738,14893
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,27,1,59.98999738,15266
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,29,1,59.98999738,9512
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,30,1,59.98999738,10067
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,31,1,59.98999738,8715
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,32,1,59.98999738,9739
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,33,1,59.98999738,1210
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,34,1,59.98999738,12328
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,35,1,59.98999738,7220
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,37,1,59.98999738,9200
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,38,1,59.98999738,8719
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,39,1,59.98999738,13871
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,40,1,59.98999738,8283
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,41,1,59.98999738,8514
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,42,1,59.98999738,7597
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,43,1,59.98999738,4979
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,44,1,59.98999738,10629
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,47,1,59.98999738,10185
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,48,1,59.98999738,9731
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,52,1,59.98999738,7821
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,53,1,59.98999738,6774
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,55,1,59.98999738,6837
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,57,1,59.98999738,5691
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,59,1,59.98999738,6199
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,60,1,59.98999738,6114
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,61,1,59.98999738,1947
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,62,1,59.98999738,3500
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,63,1,59.98999738,1806
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,64,1,59.98999738,5178
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,65,1,59.98999738,4918
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,67,1,59.98999738,2759
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,68,1,59.98999738,1331
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,70,1,59.98999738,1734
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,71,1,59.98999738,1246
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,72,1,59.98999738,1707
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,73,1,59.98999738,1219
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,74,1,59.98999738,659
Cars,USA,Retail,XBOX,Casual,PreOrder,2011,12,75,1,59.98999738,91
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,0,1,59.98999738,354
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,1,1,59.98999738,314
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,2,1,59.98999738,406
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,3,1,59.98999738,193
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,4,1,59.98999738,189
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,6,1,59.98999738,251
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,7,1,59.98999738,118
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,8,1,59.98999738,141
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,9,1,59.98999738,89
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,10,1,59.98999738,134
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,11,1,59.98999738,79
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,12,1,59.98999738,39
Cars,USA,Retail,XBOX,Casual,PreOrder,2013,11,13,1,59.98999738,58
Cars W,CAN,Retail,PC,Casual,PreOrder,2012,11,1,2,39.4660704,56
Cars W,CAN,Retail,PC,Casual,PreOrder,2012,11,2,2,39.4660704,50
Cars W,CAN,Retail,PC,Casual,PreOrder,2012,11,4,2,39.4660704,74
Cars W,CAN,Retail,PC,Casual,PreOrder,2012,11,6,2,39.4660704,28
Cars W,CAN,Retail,PC,Casual,PreOrder,2012,11,9,2,39.4660704,24
Cars W,CAN,Retail,PC,Casual,PreOrder,2012,11,10,2,39.4660704,12
Cars W,CAN,Retail,PS,Casual,PreOrder,2012,11,0,2,39.4660704,0
Cars W,CAN,Retail,PS,Casual,PreOrder,2012,11,1,2,39.4660704,122
Cars W,CAN,Retail,PS,Casual,PreOrder,2012,11,2,2,39.4660704,47
Cars W,CAN,Retail,PS,Casual,PreOrder,2012,11,3,2,39.4660704,91
Cars W,CAN,Retail,PS,Casual,PreOrder,2012,11,4,2,39.4660704,22
Cars W,CAN,Retail,PS,Casual,PreOrder,2012,11,5,2,39.4660704,30
Cars W,CAN,Retail,PS,Casual,PreOrder,2012,11,7,2,39.4660704,26
Cars W,CAN,Retail,PS,Casual,PreOrder,2012,11,8,2,39.4660704,29
Cars W,CAN,Retail,PS,Casual,PreOrder,2012,11,9,2,39.4660704,9
Cars W,CAN,Retail,PS,Casual,PreOrder,2012,11,11,2,39.4660704,15
Cars W,CAN,Retail,XBOX,Casual,PreOrder,2012,11,1,2,39.99000104,177
Cars W,CAN,Retail,XBOX,Casual,PreOrder,2012,11,2,2,39.99000104,67
Cars W,CAN,Retail,XBOX,Casual,PreOrder,2012,11,3,2,39.99000104,46
Cars W,CAN,Retail,XBOX,Casual,PreOrder,2012,11,4,2,39.99000104,10
Cars W,CAN,Retail,XBOX,Casual,PreOrder,2012,11,5,2,39.99000104,57
Cars W,CAN,Retail,XBOX,Casual,PreOrder,2012,11,6,2,39.99000104,41
Cars W,CAN,Retail,XBOX,Casual,PreOrder,2012,11,7,2,39.99000104,37
Cars W,CAN,Retail,XBOX,Casual,PreOrder,2012,11,8,2,39.99000104,31
Cars W,CAN,Retail,XBOX,Casual,PreOrder,2012,11,9,2,39.99000104,19
Cars W,CAN,Retail,XBOX,Casual,PreOrder,2012,11,10,2,39.99000104,35
Cars W,CAN,Retail,XBOX,Casual,PreOrder,2012,11,11,2,39.99000104,22
Cars W,USA,Retail,PC,Casual,PreOrder,2012,11,1,2,39.4660704,391
Cars W,USA,Retail,PC,Casual,PreOrder,2012,11,3,2,39.4660704,667
Cars W,USA,Retail,PC,Casual,PreOrder,2012,11,5,2,39.4660704,321
Cars W,USA,Retail,PC,Casual,PreOrder,2012,11,11,2,39.4660704,6
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,0,2,39.4660704,1355
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,1,2,39.4660704,719
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,2,2,39.4660704,638
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,3,2,39.4660704,179
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,4,2,39.4660704,350
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,5,2,39.4660704,81
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,6,2,39.4660704,169
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,7,2,39.4660704,128
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,8,2,39.4660704,103
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,9,2,39.4660704,80
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,11,2,39.4660704,78
Cars W,USA,Retail,PS,Casual,PreOrder,2012,11,12,2,39.4660704,2
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,1,2,39.99000104,245
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,2,2,39.99000104,453
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,3,2,39.99000104,24
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,4,2,39.99000104,343
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,5,2,39.99000104,143
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,6,2,39.99000104,232
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,7,2,39.99000104,165
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,8,2,39.99000104,90
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,9,2,39.99000104,55
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,10,2,39.99000104,103
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,11,2,39.99000104,3
Cars W,USA,Retail,XBOX,Casual,PreOrder,2012,11,12,2,39.99000104,6
Hunter,BRA,Digital,Nintendo,NonCasual,PrePurchase,2013,3,7,2,59.98999907,975
Hunter,BRA,Digital,Nintendo,NonCasual,PrePurchase,2013,3,15,2,59.98999907,306
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,0,2,59.98999907,3136
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,1,2,59.98999907,6838
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,2,2,59.98999907,2184
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,3,2,59.98999907,3229
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,5,2,59.98999907,4545
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,7,2,59.98999907,2314
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,8,2,59.98999907,656
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,9,2,59.98999907,837
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,10,2,59.98999907,682
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,11,2,59.98999907,443
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,12,2,59.98999907,199
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,13,2,59.98999907,344
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,16,2,59.98999907,216
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,18,2,59.98999907,152
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,20,2,59.98999907,14
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,25,2,59.98999907,1
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,28,2,59.98999907,94
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,29,2,59.98999907,85
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,31,2,59.98999907,75
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,32,2,59.98999907,73
Hunter,BRA,Digital,PC,NonCasual,PrePurchase,2013,3,37,2,59.98999907,25
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,0,2,60.07338221,5594
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,2,2,60.07338221,7735
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,3,2,60.07338221,7514
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,4,2,60.07338221,5844
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,5,2,60.07338221,4960
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,6,2,60.07338221,2097
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,7,2,60.07338221,565
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,8,2,60.07338221,1981
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,9,2,60.07338221,293
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,10,2,60.07338221,541
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,11,2,60.07338221,141
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,13,2,60.07338221,365
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,15,2,60.07338221,244
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,16,2,60.07338221,34
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,17,2,60.07338221,394
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,18,2,60.07338221,166
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,19,2,60.07338221,295
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,20,2,60.07338221,140
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,22,2,60.07338221,146
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,23,2,60.07338221,138
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,24,2,60.07338221,127
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,25,2,60.07338221,112
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,30,2,60.07338221,78
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,33,2,60.07338221,56
Hunter,BRA,Digital,PS,NonCasual,PrePurchase,2013,3,36,2,60.07338221,37
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,0,2,59.98997989,15205
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,1,2,59.98997989,12535
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,2,2,59.98997989,4269
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,3,2,59.98997989,919
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,4,2,59.98997989,4561
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,6,2,59.98997989,5829
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,7,2,59.98997989,479
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,8,2,59.98997989,217
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,9,2,59.98997989,650
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,10,2,59.98997989,85
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,11,2,59.98997989,461
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,12,2,59.98997989,587
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,14,2,59.98997989,619
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,16,2,59.98997989,222
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,17,2,59.98997989,30
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,18,2,59.98997989,45
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,21,2,59.98997989,152
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,26,2,59.98997989,103
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,27,2,59.98997989,97
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,34,2,59.98997989,52
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,35,2,59.98997989,43
Hunter,BRA,Digital,XBOX,NonCasual,PrePurchase,2013,3,38,2,59.98997989,21
Hunter,CAN,Digital,Nintendo,NonCasual,PrePurchase,2013,3,10,2,59.98999907,251
Hunter,CAN,Digital,Nintendo,NonCasual,PrePurchase,2013,3,35,2,59.98999907,95
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,2,2,59.98999907,3285
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,3,2,59.98999907,17424
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,5,2,59.98999907,9390
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,7,2,59.98999907,1007
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,8,2,59.98999907,4313
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,10,2,59.98999907,836
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,12,2,59.98999907,304
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,13,2,59.98999907,267
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,16,2,59.98999907,529
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,18,2,59.98999907,145
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,19,2,59.98999907,91
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,20,2,59.98999907,218
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,21,2,59.98999907,274
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,24,2,59.98999907,233
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,26,2,59.98999907,169
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,29,2,59.98999907,151
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,31,2,59.98999907,134
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,33,2,59.98999907,253
Hunter,CAN,Digital,PC,NonCasual,PrePurchase,2013,3,34,2,59.98999907,121
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,0,2,60.07338221,50111
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,1,2,60.07338221,12650
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,2,2,60.07338221,4003
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,3,2,60.07338221,2701
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,5,2,60.07338221,9110
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,6,2,60.07338221,12847
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,7,2,60.07338221,3433
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,8,2,60.07338221,2028
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,9,2,60.07338221,2094
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,11,2,60.07338221,344
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,12,2,60.07338221,650
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,13,2,60.07338221,718
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,14,2,60.07338221,1128
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,15,2,60.07338221,539
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,16,2,60.07338221,406
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,17,2,60.07338221,548
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,18,2,60.07338221,538
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,19,2,60.07338221,227
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,20,2,60.07338221,288
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,21,2,60.07338221,213
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,22,2,60.07338221,205
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,24,2,60.07338221,180
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,25,2,60.07338221,403
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,28,2,60.07338221,344
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,29,2,60.07338221,179
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,30,2,60.07338221,142
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,32,2,60.07338221,274
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,36,2,60.07338221,174
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,37,2,60.07338221,67
Hunter,CAN,Digital,PS,NonCasual,PrePurchase,2013,3,38,2,60.07338221,83
Hunter,CAN,Digital,XBOX,NonCasual,PrePurchase,2013,3,0,2,59.98997989,11385
Hunter,CAN,Digital,XBOX,NonCasual,PrePurchase,2013,3,1,2,59.98997989,32022
Hunter,CAN,Digital,XBOX,NonCasual,PrePurchase,2013,3,2,2,59.98997989,24919
Hunter,CAN,Digital,XBOX,NonCasual,PrePurchase,2013,3,3,2,59.98997989,6348
Hunter,CAN,Digital,XBOX,NonCasual,PrePurchase,2013,3,4,2,59.98997989,23916
Hunter,CAN,Digital,XBOX,NonCasual,PrePurchase,2013,3,5,2,59.98997989,4063
Hunter,CAN,Digital,XBOX,NonCasual,PrePurchase,2013,3,6,2,59.98997989,7545
Hunter,CAN,Digital,XBOX,NonCasual,PrePurchase,2013,3,7,2,59.98997989,5075
Hunter,CAN,Digital,XBOX,NonCasual,PrePurchase,2013,3,9,2,59.98997989,1791
Hunter,CAN,Digital,XBOX,NonCasual,PrePurchase,2013,3,10,2,59.98997989,1570
Hunter,CAN,Digital,XBOX,NonCasual,PrePurchase,2013,3,11,2,59.98997989,1607
