Installment,Region,Channel,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,Version,GameType,ReserveType,FinalPrice,ReservesLevel
RPG 4,USA,Retail,PC,2010,10,8,3,NonCasual,Pre-Order,21.83837867,7332
RPG 4,USA,Retail,PC,2010,10,10,3,NonCasual,Pre-Order,21.83837867,2717
RPG 4,USA,Retail,PC,2010,10,11,3,NonCasual,Pre-Order,21.83837867,2049
RPG 4,USA,Retail,PC,2010,10,12,3,NonCasual,Pre-Order,21.83837867,3091
RPG 4,USA,Retail,PC,2010,10,13,3,NonCasual,Pre-Order,21.83837867,7256
RPG 4,USA,Retail,PC,2010,10,14,3,NonCasual,Pre-Order,21.83837867,3913
RPG 4,USA,Retail,PC,2010,10,15,3,NonCasual,Pre-Order,21.83837867,312411
RPG 4,USA,Retail,PC,2010,10,16,3,NonCasual,Pre-Order,21.83837867,312842
RPG 4,USA,Retail,PC,2010,10,17,3,NonCasual,Pre-Order,21.83837867,2649
RPG 4,USA,Retail,PC,2010,10,19,3,NonCasual,Pre-Order,21.83837867,302955
RPG 4,USA,Retail,PC,2010,10,20,3,NonCasual,Pre-Order,21.83837867,6601
RPG 4,USA,Retail,PC,2010,10,21,3,NonCasual,Pre-Order,21.83837867,1519
RPG 4,USA,Retail,PC,2010,10,22,3,NonCasual,Pre-Order,21.83837867,3675
RPG 4,USA,Retail,PC,2010,10,23,3,NonCasual,Pre-Order,21.83837867,6597
RPG 4,USA,Retail,PC,2010,10,24,3,NonCasual,Pre-Order,21.83837867,736
RPG 4,USA,Retail,PC,2010,10,25,3,NonCasual,Pre-Order,21.83837867,165452
RPG 4,USA,Retail,PC,2010,10,27,3,NonCasual,Pre-Order,21.83837867,157157
RPG 4,USA,Retail,PC,2010,10,29,3,NonCasual,Pre-Order,21.83837867,4863
RPG 4,USA,Retail,PC,2010,10,31,3,NonCasual,Pre-Order,21.83837867,122027
RPG 4,USA,Retail,PC,2010,10,32,3,NonCasual,Pre-Order,21.83837867,2066
RPG 4,USA,Retail,PC,2010,10,33,3,NonCasual,Pre-Order,21.83837867,1231
RPG 4,USA,Retail,PC,2010,10,34,3,NonCasual,Pre-Order,21.83837867,53378
RPG 4,USA,Retail,PC,2010,11,0,3,NonCasual,Pre-Order,21.83837867,122564
RPG 4,USA,Retail,PC,2010,11,1,3,NonCasual,Pre-Order,21.83837867,7843
RPG 4,USA,Retail,PC,2010,11,2,3,NonCasual,Pre-Order,21.83837867,100845
RPG 4,USA,Retail,PC,2010,11,3,3,NonCasual,Pre-Order,21.83837867,778
RPG 4,USA,Retail,PC,2010,11,4,3,NonCasual,Pre-Order,21.83837867,36867
RPG 4,USA,Retail,PC,2010,11,5,3,NonCasual,Pre-Order,21.83837867,4778
RPG 4,USA,Retail,PC,2010,11,6,3,NonCasual,Pre-Order,21.83837867,630
RPG 4,USA,Retail,PC,2010,11,7,3,NonCasual,Pre-Order,21.83837867,6119
RPG 4,USA,Retail,PC,2010,11,8,3,NonCasual,Pre-Order,21.83837867,583
RPG 4,USA,Retail,PC,2010,11,9,3,NonCasual,Pre-Order,21.83837867,565
RPG 4,USA,Retail,PC,2010,11,10,3,NonCasual,Pre-Order,21.83837867,536
RPG 4,USA,Retail,PC,2010,11,11,3,NonCasual,Pre-Order,21.83837867,74427
RPG 4,USA,Retail,PC,2010,11,12,3,NonCasual,Pre-Order,21.83837867,2839
RPG 4,USA,Retail,PC,2010,11,13,3,NonCasual,Pre-Order,21.83837867,1969
RPG 4,USA,Retail,PC,2010,11,14,3,NonCasual,Pre-Order,21.83837867,49613
RPG 4,USA,Retail,PC,2010,11,15,3,NonCasual,Pre-Order,21.83837867,403
RPG 4,USA,Retail,PC,2010,11,16,3,NonCasual,Pre-Order,21.83837867,347
RPG 4,USA,Retail,PC,2010,11,17,3,NonCasual,Pre-Order,21.83837867,276
RPG 4,USA,Retail,PC,2010,11,18,3,NonCasual,Pre-Order,21.83837867,4082
RPG 4,USA,Retail,PC,2010,11,19,3,NonCasual,Pre-Order,21.83837867,189
RPG 4,USA,Retail,PC,2010,11,20,3,NonCasual,Pre-Order,21.83837867,42816
RPG 4,USA,Retail,PC,2010,11,21,3,NonCasual,Pre-Order,21.83837867,1514
RPG 4,USA,Retail,PC,2010,11,22,3,NonCasual,Pre-Order,21.83837867,231
RPG 4,USA,Retail,PC,2010,11,23,3,NonCasual,Pre-Order,21.83837867,468
RPG 4,USA,Retail,PC,2010,11,25,3,NonCasual,Pre-Order,21.83837867,29
RPG 4,USA,Retail,PC,2010,11,27,3,NonCasual,Pre-Order,21.83837867,22
RPG 4,USA,Retail,PC,2010,11,28,3,NonCasual,Pre-Order,21.83837867,141
RPG 4,USA,Retail,PC,2010,11,29,3,NonCasual,Pre-Order,21.83837867,140
RPG 4,USA,Retail,PC,2010,11,30,3,NonCasual,Pre-Order,21.83837867,3131
RPG 4,USA,Retail,PC,2010,11,31,3,NonCasual,Pre-Order,21.83837867,149
RPG 4,USA,Retail,PC,2010,11,35,3,NonCasual,Pre-Order,21.83837867,263
RPG 4,USA,Retail,PC,2010,11,36,3,NonCasual,Pre-Order,21.83837867,199
RPG 4,USA,Retail,PS,2010,10,0,3,NonCasual,Pre-Order,29.59297657,469435
RPG 4,USA,Retail,PS,2010,10,1,3,NonCasual,Pre-Order,29.59297657,686771
RPG 4,USA,Retail,PS,2010,10,2,3,NonCasual,Pre-Order,29.59297657,246162
RPG 4,USA,Retail,PS,2010,10,3,3,NonCasual,Pre-Order,29.59297657,13725
RPG 4,USA,Retail,PS,2010,10,4,3,NonCasual,Pre-Order,29.59297657,597952
RPG 4,USA,Retail,PS,2010,10,5,3,NonCasual,Pre-Order,29.59297657,28017
RPG 4,USA,Retail,PS,2010,10,6,3,NonCasual,Pre-Order,29.59297657,567074
RPG 4,USA,Retail,PS,2010,10,7,3,NonCasual,Pre-Order,29.59297657,209618
RPG 4,USA,Retail,PS,2010,10,8,3,NonCasual,Pre-Order,29.59297657,349924
RPG 4,USA,Retail,PS,2010,10,9,3,NonCasual,Pre-Order,29.59297657,207739
RPG 4,USA,Retail,PS,2010,10,10,3,NonCasual,Pre-Order,29.59297657,529780
RPG 4,USA,Retail,PS,2010,10,11,3,NonCasual,Pre-Order,29.59297657,523323
RPG 4,USA,Retail,PS,2010,10,12,3,NonCasual,Pre-Order,29.59297657,195833
RPG 4,USA,Retail,PS,2010,10,13,3,NonCasual,Pre-Order,29.59297657,323787
RPG 4,USA,Retail,PS,2010,10,14,3,NonCasual,Pre-Order,29.59297657,321747
RPG 4,USA,Retail,PS,2010,10,15,3,NonCasual,Pre-Order,29.59297657,10107
RPG 4,USA,Retail,PS,2010,10,16,3,NonCasual,Pre-Order,29.59297657,187718
RPG 4,USA,Retail,PS,2010,10,17,3,NonCasual,Pre-Order,29.59297657,311717
RPG 4,USA,Retail,PS,2010,10,18,3,NonCasual,Pre-Order,29.59297657,482100
RPG 4,USA,Retail,PS,2010,10,19,3,NonCasual,Pre-Order,29.59297657,181317
RPG 4,USA,Retail,PS,2010,10,20,3,NonCasual,Pre-Order,29.59297657,178801
RPG 4,USA,Retail,PS,2010,10,21,3,NonCasual,Pre-Order,29.59297657,308911
RPG 4,USA,Retail,PS,2010,10,22,3,NonCasual,Pre-Order,29.59297657,301345
RPG 4,USA,Retail,PS,2010,10,23,3,NonCasual,Pre-Order,29.59297657,175794
RPG 4,USA,Retail,PS,2010,10,24,3,NonCasual,Pre-Order,29.59297657,288697
RPG 4,USA,Retail,PS,2010,10,25,3,NonCasual,Pre-Order,29.59297657,281996
RPG 4,USA,Retail,PS,2010,10,26,3,NonCasual,Pre-Order,29.59297657,2259
RPG 4,USA,Retail,PS,2010,10,27,3,NonCasual,Pre-Order,29.59297657,270867
RPG 4,USA,Retail,PS,2010,10,28,3,NonCasual,Pre-Order,29.59297657,251118
RPG 4,USA,Retail,PS,2010,10,29,3,NonCasual,Pre-Order,29.59297657,378721
RPG 4,USA,Retail,PS,2010,10,31,3,NonCasual,Pre-Order,29.59297657,204551
RPG 4,USA,Retail,PS,2010,10,33,3,NonCasual,Pre-Order,29.59297657,217989
RPG 4,USA,Retail,PS,2010,10,34,3,NonCasual,Pre-Order,29.59297657,1984
RPG 4,USA,Retail,PS,2010,11,0,3,NonCasual,Pre-Order,29.59297657,20589
RPG 4,USA,Retail,PS,2010,11,1,3,NonCasual,Pre-Order,29.59297657,83672
RPG 4,USA,Retail,PS,2010,11,2,3,NonCasual,Pre-Order,29.59297657,14453
RPG 4,USA,Retail,PS,2010,11,3,3,NonCasual,Pre-Order,29.59297657,152198
RPG 4,USA,Retail,PS,2010,11,4,3,NonCasual,Pre-Order,29.59297657,12924
RPG 4,USA,Retail,PS,2010,11,5,3,NonCasual,Pre-Order,29.59297657,121959
RPG 4,USA,Retail,PS,2010,11,6,3,NonCasual,Pre-Order,29.59297657,6942
RPG 4,USA,Retail,PS,2010,11,7,3,NonCasual,Pre-Order,29.59297657,16347
RPG 4,USA,Retail,PS,2010,11,8,3,NonCasual,Pre-Order,29.59297657,93975
RPG 4,USA,Retail,PS,2010,11,9,3,NonCasual,Pre-Order,29.59297657,62058
RPG 4,USA,Retail,PS,2010,11,10,3,NonCasual,Pre-Order,29.59297657,19064
RPG 4,USA,Retail,PS,2010,11,11,3,NonCasual,Pre-Order,29.59297657,10189
RPG 4,USA,Retail,PS,2010,11,12,3,NonCasual,Pre-Order,29.59297657,81943
RPG 4,USA,Retail,PS,2010,11,13,3,NonCasual,Pre-Order,29.59297657,78279
RPG 4,USA,Retail,PS,2010,11,14,3,NonCasual,Pre-Order,29.59297657,12217
RPG 4,USA,Retail,PS,2010,11,15,3,NonCasual,Pre-Order,29.59297657,76131
RPG 4,USA,Retail,PS,2010,11,16,3,NonCasual,Pre-Order,29.59297657,41630
RPG 4,USA,Retail,PS,2010,11,17,3,NonCasual,Pre-Order,29.59297657,26612
RPG 4,USA,Retail,PS,2010,11,18,3,NonCasual,Pre-Order,29.59297657,50105
RPG 4,USA,Retail,PS,2010,11,19,3,NonCasual,Pre-Order,29.59297657,10068
RPG 4,USA,Retail,PS,2010,11,20,3,NonCasual,Pre-Order,29.59297657,194
RPG 4,USA,Retail,PS,2010,11,21,3,NonCasual,Pre-Order,29.59297657,40609
RPG 4,USA,Retail,PS,2010,11,22,3,NonCasual,Pre-Order,29.59297657,23057
RPG 4,USA,Retail,PS,2010,11,23,3,NonCasual,Pre-Order,29.59297657,1110
RPG 4,USA,Retail,PS,2010,11,24,3,NonCasual,Pre-Order,29.59297657,4079
RPG 4,USA,Retail,PS,2010,11,25,3,NonCasual,Pre-Order,29.59297657,3860
RPG 4,USA,Retail,PS,2010,11,26,3,NonCasual,Pre-Order,29.59297657,4043
RPG 4,USA,Retail,PS,2010,11,27,3,NonCasual,Pre-Order,29.59297657,3820
RPG 4,USA,Retail,PS,2010,11,29,3,NonCasual,Pre-Order,29.59297657,3112
RPG 4,USA,Retail,PS,2010,11,30,3,NonCasual,Pre-Order,29.59297657,427
RPG 4,USA,Retail,PS,2010,11,31,3,NonCasual,Pre-Order,29.59297657,3264
RPG 4,USA,Retail,PS,2010,11,33,3,NonCasual,Pre-Order,29.59297657,3047
RPG 4,USA,Retail,PS,2010,11,34,3,NonCasual,Pre-Order,29.59297657,2404
RPG 4,USA,Retail,PS,2010,11,35,3,NonCasual,Pre-Order,29.59297657,0
RPG 4,USA,Retail,PS,2010,11,36,3,NonCasual,Pre-Order,29.59297657,1557
RPG 4,USA,Retail,XBOX,2010,10,0,3,NonCasual,Pre-Order,35.44598386,34481
RPG 4,USA,Retail,XBOX,2010,10,1,3,NonCasual,Pre-Order,35.44598386,38829
RPG 4,USA,Retail,XBOX,2010,10,2,3,NonCasual,Pre-Order,35.44598386,421022
RPG 4,USA,Retail,XBOX,2010,10,3,3,NonCasual,Pre-Order,35.44598386,416268
RPG 4,USA,Retail,XBOX,2010,10,4,3,NonCasual,Pre-Order,35.44598386,27214
RPG 4,USA,Retail,XBOX,2010,10,5,3,NonCasual,Pre-Order,35.44598386,381184
RPG 4,USA,Retail,XBOX,2010,10,6,3,NonCasual,Pre-Order,35.44598386,28329
RPG 4,USA,Retail,XBOX,2010,10,7,3,NonCasual,Pre-Order,35.44598386,29277
RPG 4,USA,Retail,XBOX,2010,10,8,3,NonCasual,Pre-Order,35.44598386,207376
RPG 4,USA,Retail,XBOX,2010,10,9,3,NonCasual,Pre-Order,35.44598386,20514
RPG 4,USA,Retail,XBOX,2010,10,10,3,NonCasual,Pre-Order,35.44598386,19778
RPG 4,USA,Retail,XBOX,2010,10,11,3,NonCasual,Pre-Order,35.44598386,18809
RPG 4,USA,Retail,XBOX,2010,10,12,3,NonCasual,Pre-Order,35.44598386,337491
RPG 4,USA,Retail,XBOX,2010,10,13,3,NonCasual,Pre-Order,35.44598386,193038
RPG 4,USA,Retail,XBOX,2010,10,14,3,NonCasual,Pre-Order,35.44598386,195055
RPG 4,USA,Retail,XBOX,2010,10,15,3,NonCasual,Pre-Order,35.44598386,189927
RPG 4,USA,Retail,XBOX,2010,10,16,3,NonCasual,Pre-Order,35.44598386,3223
RPG 4,USA,Retail,XBOX,2010,10,17,3,NonCasual,Pre-Order,35.44598386,178752
RPG 4,USA,Retail,XBOX,2010,10,18,3,NonCasual,Pre-Order,35.44598386,6703
RPG 4,USA,Retail,XBOX,2010,10,19,3,NonCasual,Pre-Order,35.44598386,2952
RPG 4,USA,Retail,XBOX,2010,10,20,3,NonCasual,Pre-Order,35.44598386,300853
RPG 4,USA,Retail,XBOX,2010,10,21,3,NonCasual,Pre-Order,35.44598386,183796
RPG 4,USA,Retail,XBOX,2010,10,22,3,NonCasual,Pre-Order,35.44598386,175953
RPG 4,USA,Retail,XBOX,2010,10,23,3,NonCasual,Pre-Order,35.44598386,1167
RPG 4,USA,Retail,XBOX,2010,10,24,3,NonCasual,Pre-Order,35.44598386,173925
RPG 4,USA,Retail,XBOX,2010,10,25,3,NonCasual,Pre-Order,35.44598386,5570
RPG 4,USA,Retail,XBOX,2010,10,26,3,NonCasual,Pre-Order,35.44598386,278442
RPG 4,USA,Retail,XBOX,2010,10,27,3,NonCasual,Pre-Order,35.44598386,882
RPG 4,USA,Retail,XBOX,2010,10,28,3,NonCasual,Pre-Order,35.44598386,155759
RPG 4,USA,Retail,XBOX,2010,10,30,3,NonCasual,Pre-Order,35.44598386,358463
RPG 4,USA,Retail,XBOX,2010,10,32,3,NonCasual,Pre-Order,35.44598386,109336
RPG 4,USA,Retail,XBOX,2010,10,34,3,NonCasual,Pre-Order,35.44598386,84024
RPG 4,USA,Retail,XBOX,2010,11,0,3,NonCasual,Pre-Order,35.44598386,53492
RPG 4,USA,Retail,XBOX,2010,11,1,3,NonCasual,Pre-Order,35.44598386,5156
RPG 4,USA,Retail,XBOX,2010,11,2,3,NonCasual,Pre-Order,35.44598386,50577
RPG 4,USA,Retail,XBOX,2010,11,3,3,NonCasual,Pre-Order,35.44598386,6634
RPG 4,USA,Retail,XBOX,2010,11,4,3,NonCasual,Pre-Order,35.44598386,94850
RPG 4,USA,Retail,XBOX,2010,11,5,3,NonCasual,Pre-Order,35.44598386,5232
RPG 4,USA,Retail,XBOX,2010,11,6,3,NonCasual,Pre-Order,35.44598386,103808
RPG 4,USA,Retail,XBOX,2010,11,7,3,NonCasual,Pre-Order,35.44598386,95981
RPG 4,USA,Retail,XBOX,2010,11,8,3,NonCasual,Pre-Order,35.44598386,19679
RPG 4,USA,Retail,XBOX,2010,11,9,3,NonCasual,Pre-Order,35.44598386,46704
RPG 4,USA,Retail,XBOX,2010,11,10,3,NonCasual,Pre-Order,35.44598386,84638
RPG 4,USA,Retail,XBOX,2010,11,11,3,NonCasual,Pre-Order,35.44598386,14759
RPG 4,USA,Retail,XBOX,2010,11,12,3,NonCasual,Pre-Order,35.44598386,9141
RPG 4,USA,Retail,XBOX,2010,11,13,3,NonCasual,Pre-Order,35.44598386,8687
RPG 4,USA,Retail,XBOX,2010,11,14,3,NonCasual,Pre-Order,35.44598386,22345
RPG 4,USA,Retail,XBOX,2010,11,15,3,NonCasual,Pre-Order,35.44598386,3127
RPG 4,USA,Retail,XBOX,2010,11,16,3,NonCasual,Pre-Order,35.44598386,31908
RPG 4,USA,Retail,XBOX,2010,11,17,3,NonCasual,Pre-Order,35.44598386,40895
RPG 4,USA,Retail,XBOX,2010,11,18,3,NonCasual,Pre-Order,35.44598386,8488
RPG 4,USA,Retail,XBOX,2010,11,19,3,NonCasual,Pre-Order,35.44598386,47907
RPG 4,USA,Retail,XBOX,2010,11,20,3,NonCasual,Pre-Order,35.44598386,9503
RPG 4,USA,Retail,XBOX,2010,11,21,3,NonCasual,Pre-Order,35.44598386,4001
RPG 4,USA,Retail,XBOX,2010,11,22,3,NonCasual,Pre-Order,35.44598386,12669
RPG 4,USA,Retail,XBOX,2010,11,23,3,NonCasual,Pre-Order,35.44598386,9654
RPG 4,USA,Retail,XBOX,2010,11,24,3,NonCasual,Pre-Order,35.44598386,208
RPG 4,USA,Retail,XBOX,2010,11,25,3,NonCasual,Pre-Order,35.44598386,255
RPG 4,USA,Retail,XBOX,2010,11,26,3,NonCasual,Pre-Order,35.44598386,0
RPG 4,USA,Retail,XBOX,2010,11,28,3,NonCasual,Pre-Order,35.44598386,3196
RPG 4,USA,Retail,XBOX,2010,11,29,3,NonCasual,Pre-Order,35.44598386,408
RPG 4,USA,Retail,XBOX,2010,11,32,3,NonCasual,Pre-Order,35.44598386,3227
RPG 4,USA,Retail,XBOX,2010,11,34,3,NonCasual,Pre-Order,35.44598386,348
RPG 4,USA,Retail,XBOX,2010,11,35,3,NonCasual,Pre-Order,35.44598386,1994
RPG 4,USA,Retail,XBOX,2010,11,37,3,NonCasual,Pre-Order,35.44598386,48
RPG O,USA,Digital,Nintendo,2014,10,13,7,NonCasual,Pre-Purchase,59.99,372
RPG O,USA,Digital,Nintendo,2014,10,15,7,NonCasual,Pre-Purchase,59.99,30
RPG O,USA,Digital,Nintendo,2014,10,18,7,NonCasual,Pre-Order,59.99,1640
RPG O,USA,Digital,PC,2014,10,0,7,NonCasual,Pre-Order,59.99,16327
RPG O,USA,Digital,PC,2014,10,2,7,NonCasual,Pre-Order,59.99,7798
RPG O,USA,Digital,PC,2014,10,3,7,NonCasual,Pre-Order,59.99,21248
RPG O,USA,Digital,PC,2014,10,3,7,NonCasual,Pre-Purchase,59.99,7693
RPG O,USA,Digital,PC,2014,10,4,7,NonCasual,Pre-Order,59.99,5599
RPG O,USA,Digital,PC,2014,10,4,7,NonCasual,Pre-Purchase,59.99,8291
RPG O,USA,Digital,PC,2014,10,5,7,NonCasual,Pre-Purchase,59.99,4923
RPG O,USA,Digital,PC,2014,10,6,7,NonCasual,Pre-Order,59.99,25035
RPG O,USA,Digital,PC,2014,10,6,7,NonCasual,Pre-Purchase,59.99,6973
RPG O,USA,Digital,PC,2014,10,7,7,NonCasual,Pre-Purchase,59.99,3016
RPG O,USA,Digital,PC,2014,10,8,7,NonCasual,Pre-Order,59.99,15803
RPG O,USA,Digital,PC,2014,10,8,7,NonCasual,Pre-Purchase,59.99,1676
RPG O,USA,Digital,PC,2014,10,9,7,NonCasual,Pre-Purchase,59.99,754
RPG O,USA,Digital,PC,2014,10,10,7,NonCasual,Pre-Purchase,59.99,1824
RPG O,USA,Digital,PC,2014,10,11,7,NonCasual,Pre-Order,59.99,12551
RPG O,USA,Digital,PC,2014,10,11,7,NonCasual,Pre-Purchase,59.99,1032
RPG O,USA,Digital,PC,2014,10,12,7,NonCasual,Pre-Order,59.99,14829
RPG O,USA,Digital,PC,2014,10,12,7,NonCasual,Pre-Purchase,59.99,933
RPG O,USA,Digital,PC,2014,10,13,7,NonCasual,Pre-Order,59.99,12899
RPG O,USA,Digital,PC,2014,10,13,7,NonCasual,Pre-Purchase,59.99,2094
RPG O,USA,Digital,PC,2014,10,14,7,NonCasual,Pre-Order,59.99,8614
RPG O,USA,Digital,PC,2014,10,14,7,NonCasual,Pre-Purchase,59.99,450
RPG O,USA,Digital,PC,2014,10,15,7,NonCasual,Pre-Order,59.99,7846
RPG O,USA,Digital,PC,2014,10,15,7,NonCasual,Pre-Purchase,59.99,377
RPG O,USA,Digital,PC,2014,10,16,7,NonCasual,Pre-Order,59.99,7081
RPG O,USA,Digital,PC,2014,10,16,7,NonCasual,Pre-Purchase,59.99,717
RPG O,USA,Digital,PC,2014,10,17,7,NonCasual,Pre-Order,59.99,8219
RPG O,USA,Digital,PC,2014,10,17,7,NonCasual,Pre-Purchase,59.99,287
RPG O,USA,Digital,PC,2014,10,18,7,NonCasual,Pre-Order,59.99,5100
RPG O,USA,Digital,PC,2014,10,18,7,NonCasual,Pre-Purchase,59.99,1101
RPG O,USA,Digital,PC,2014,10,19,7,NonCasual,Pre-Order,59.99,3728
RPG O,USA,Digital,PC,2014,10,19,7,NonCasual,Pre-Purchase,59.99,166
RPG O,USA,Digital,PS,2014,10,0,7,NonCasual,Pre-Order,60.0202332,26797
RPG O,USA,Digital,PS,2014,10,0,7,NonCasual,Pre-Purchase,60.0202332,40948
RPG O,USA,Digital,PS,2014,10,1,7,NonCasual,Pre-Order,60.0202332,15920
RPG O,USA,Digital,PS,2014,10,1,7,NonCasual,Pre-Purchase,60.0202332,37223
RPG O,USA,Digital,PS,2014,10,2,7,NonCasual,Pre-Order,60.0202332,23860
RPG O,USA,Digital,PS,2014,10,2,7,NonCasual,Pre-Purchase,60.0202332,19501
RPG O,USA,Digital,PS,2014,10,3,7,NonCasual,Pre-Purchase,60.0202332,7492
RPG O,USA,Digital,PS,2014,10,4,7,NonCasual,Pre-Order,60.0202332,19347
RPG O,USA,Digital,PS,2014,10,4,7,NonCasual,Pre-Purchase,60.0202332,5278
RPG O,USA,Digital,PS,2014,10,5,7,NonCasual,Pre-Order,60.0202332,7728
RPG O,USA,Digital,PS,2014,10,5,7,NonCasual,Pre-Purchase,60.0202332,4503
RPG O,USA,Digital,PS,2014,10,6,7,NonCasual,Pre-Purchase,60.0202332,4689
RPG O,USA,Digital,PS,2014,10,7,7,NonCasual,Pre-Order,60.0202332,4689
RPG O,USA,Digital,PS,2014,10,7,7,NonCasual,Pre-Purchase,60.0202332,10872
RPG O,USA,Digital,PS,2014,10,8,7,NonCasual,Pre-Order,60.0202332,10479
RPG O,USA,Digital,PS,2014,10,8,7,NonCasual,Pre-Purchase,60.0202332,8195
RPG O,USA,Digital,PS,2014,10,9,7,NonCasual,Pre-Order,60.0202332,18982
RPG O,USA,Digital,PS,2014,10,9,7,NonCasual,Pre-Purchase,60.0202332,8954
RPG O,USA,Digital,PS,2014,10,10,7,NonCasual,Pre-Purchase,60.0202332,6108
RPG O,USA,Digital,PS,2014,10,11,7,NonCasual,Pre-Order,60.0202332,4622
RPG O,USA,Digital,PS,2014,10,11,7,NonCasual,Pre-Purchase,60.0202332,5421
RPG O,USA,Digital,PS,2014,10,12,7,NonCasual,Pre-Purchase,60.0202332,5168
RPG O,USA,Digital,PS,2014,10,13,7,NonCasual,Pre-Purchase,60.0202332,3227
RPG O,USA,Digital,PS,2014,10,14,7,NonCasual,Pre-Order,60.0202332,3046
RPG O,USA,Digital,PS,2014,10,14,7,NonCasual,Pre-Purchase,60.0202332,3433
RPG O,USA,Digital,PS,2014,10,15,7,NonCasual,Pre-Order,60.0202332,2742
RPG O,USA,Digital,PS,2014,10,15,7,NonCasual,Pre-Purchase,60.0202332,2861
RPG O,USA,Digital,PS,2014,10,16,7,NonCasual,Pre-Order,60.0202332,2472
RPG O,USA,Digital,PS,2014,10,16,7,NonCasual,Pre-Purchase,60.0202332,3795
RPG O,USA,Digital,PS,2014,10,17,7,NonCasual,Pre-Purchase,60.0202332,2500
RPG O,USA,Digital,PS,2014,10,18,7,NonCasual,Pre-Purchase,60.0202332,1839
RPG O,USA,Digital,PS,2014,10,19,7,NonCasual,Pre-Purchase,60.0202332,1367
RPG O,USA,Digital,XBOX,2014,10,0,7,NonCasual,Pre-Order,59.98999799,28659
RPG O,USA,Digital,XBOX,2014,10,0,7,NonCasual,Pre-Purchase,59.98999799,44587
RPG O,USA,Digital,XBOX,2014,10,1,7,NonCasual,Pre-Order,59.98999799,39170
RPG O,USA,Digital,XBOX,2014,10,1,7,NonCasual,Pre-Purchase,59.98999799,3533
RPG O,USA,Digital,XBOX,2014,10,2,7,NonCasual,Pre-Order,59.98999799,11490
RPG O,USA,Digital,XBOX,2014,10,2,7,NonCasual,Pre-Purchase,59.98999799,10951
RPG O,USA,Digital,XBOX,2014,10,3,7,NonCasual,Pre-Order,59.98999799,16168
RPG O,USA,Digital,XBOX,2014,10,3,7,NonCasual,Pre-Purchase,59.98999799,9516
RPG O,USA,Digital,XBOX,2014,10,4,7,NonCasual,Pre-Order,59.98999799,8305
RPG O,USA,Digital,XBOX,2014,10,4,7,NonCasual,Pre-Purchase,59.98999799,7109
RPG O,USA,Digital,XBOX,2014,10,5,7,NonCasual,Pre-Order,59.98999799,23738
RPG O,USA,Digital,XBOX,2014,10,5,7,NonCasual,Pre-Purchase,59.98999799,9101
RPG O,USA,Digital,XBOX,2014,10,6,7,NonCasual,Pre-Order,59.98999799,4938
RPG O,USA,Digital,XBOX,2014,10,6,7,NonCasual,Pre-Purchase,59.98999799,5333
RPG O,USA,Digital,XBOX,2014,10,7,7,NonCasual,Pre-Order,59.98999799,23879
RPG O,USA,Digital,XBOX,2014,10,7,7,NonCasual,Pre-Purchase,59.98999799,1940
RPG O,USA,Digital,XBOX,2014,10,8,7,NonCasual,Pre-Purchase,59.98999799,4641
RPG O,USA,Digital,XBOX,2014,10,9,7,NonCasual,Pre-Order,59.98999799,5752
RPG O,USA,Digital,XBOX,2014,10,9,7,NonCasual,Pre-Purchase,59.98999799,3488
RPG O,USA,Digital,XBOX,2014,10,10,7,NonCasual,Pre-Order,59.98999799,22611
RPG O,USA,Digital,XBOX,2014,10,10,7,NonCasual,Pre-Purchase,59.98999799,3885
RPG O,USA,Digital,XBOX,2014,10,11,7,NonCasual,Pre-Order,59.98999799,3276
RPG O,USA,Digital,XBOX,2014,10,11,7,NonCasual,Pre-Purchase,59.98999799,4529
RPG O,USA,Digital,XBOX,2014,10,12,7,NonCasual,Pre-Order,59.98999799,2897
RPG O,USA,Digital,XBOX,2014,10,12,7,NonCasual,Pre-Purchase,59.98999799,4211
RPG O,USA,Digital,XBOX,2014,10,13,7,NonCasual,Pre-Order,59.98999799,2560
RPG O,USA,Digital,XBOX,2014,10,13,7,NonCasual,Pre-Purchase,59.98999799,4029
RPG O,USA,Digital,XBOX,2014,10,14,7,NonCasual,Pre-Order,59.98999799,2327
RPG O,USA,Digital,XBOX,2014,10,14,7,NonCasual,Pre-Purchase,59.98999799,5374
RPG O,USA,Digital,XBOX,2014,10,15,7,NonCasual,Pre-Order,59.98999799,2138
RPG O,USA,Digital,XBOX,2014,10,15,7,NonCasual,Pre-Purchase,59.98999799,5398
RPG O,USA,Digital,XBOX,2014,10,16,7,NonCasual,Pre-Order,59.98999799,1937
RPG O,USA,Digital,XBOX,2014,10,16,7,NonCasual,Pre-Purchase,59.98999799,2206
RPG O,USA,Digital,XBOX,2014,10,17,7,NonCasual,Pre-Order,59.98999799,1670
RPG O,USA,Digital,XBOX,2014,10,17,7,NonCasual,Pre-Purchase,59.98999799,3119
RPG O,USA,Digital,XBOX,2014,10,18,7,NonCasual,Pre-Order,59.98999799,1339
RPG O,USA,Digital,XBOX,2014,10,18,7,NonCasual,Pre-Purchase,59.98999799,1783
RPG O,USA,Digital,XBOX,2014,10,19,7,NonCasual,Pre-Order,59.98999799,785
RPG O,USA,Digital,XBOX,2014,10,19,7,NonCasual,Pre-Purchase,59.98999799,1718
