,Installment,Region,Channel,Edition,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,GameType,ReservesLevel,FinalPrice
946,RPG 4,USA,Retail,Standard,XBOX,2010,10,16,NonCasual,315215,59.99
947,RPG 4,USA,Retail,Standard,XBOX,2010,10,17,NonCasual,311092,59.99
948,RPG 4,USA,Retail,Standard,XBOX,2010,10,18,NonCasual,307468,59.99
949,RPG 4,USA,Retail,Standard,XBOX,2010,10,19,NonCasual,305083,59.99
950,RPG 4,USA,Retail,Standard,XBOX,2010,10,20,NonCasual,304600,59.99
951,RPG 4,USA,Retail,Standard,XBOX,2010,10,21,NonCasual,307654,59.99
952,RPG 4,USA,Retail,Standard,XBOX,2010,10,22,NonCasual,300731,59.99
953,RPG 4,USA,Retail,Standard,XBOX,2010,10,23,NonCasual,295180,59.99
954,RPG 4,USA,Retail,Standard,XBOX,2010,10,24,NonCasual,288402,59.99
955,RPG 4,USA,Retail,Standard,XBOX,2010,10,25,NonCasual,281821,59.99
956,RPG 4,USA,Retail,Standard,XBOX,2010,10,26,NonCasual,275106,59.99
957,RPG 4,USA,Retail,Standard,XBOX,2010,10,27,NonCasual,266390,59.99
958,RPG 4,USA,Retail,Standard,XBOX,2010,10,28,NonCasual,252168,59.99
959,RPG 4,USA,Retail,Standard,XBOX,2010,10,29,NonCasual,237475,59.99
960,RPG 4,USA,Retail,Standard,XBOX,2010,10,30,NonCasual,223163,59.99
961,RPG 4,USA,Retail,Standard,XBOX,2010,10,31,NonCasual,200815,59.99
962,RPG 4,USA,Retail,Standard,XBOX,2010,10,32,NonCasual,168817,59.99
963,RPG 4,USA,Retail,Standard,XBOX,2010,10,33,NonCasual,129315,59.99
964,RPG 4,USA,Retail,Standard,XBOX,2010,10,34,NonCasual,84910,59.99
965,RPG 4,USA,Retail,Standard,PC,2010,11,0,NonCasual,7126,59.99
966,RPG 4,USA,Retail,Standard,PC,2010,11,1,NonCasual,7018,59.99
967,RPG 4,USA,Retail,Standard,PC,2010,11,2,NonCasual,6841,59.99
968,RPG 4,USA,Retail,Standard,PC,2010,11,3,NonCasual,6853,59.99
969,RPG 4,USA,Retail,Standard,PC,2010,11,4,NonCasual,6329,59.99
970,RPG 4,USA,Retail,Standard,PC,2010,11,5,NonCasual,5958,59.99
971,RPG 4,USA,Retail,Standard,PC,2010,11,6,NonCasual,5694,59.99
972,RPG 4,USA,Retail,Standard,PC,2010,11,7,NonCasual,5499,59.99
973,RPG 4,USA,Retail,Standard,PC,2010,11,8,NonCasual,5304,59.99
974,RPG 4,USA,Retail,Standard,PC,2010,11,9,NonCasual,5152,59.99
975,RPG 4,USA,Retail,Standard,PC,2010,11,10,NonCasual,4957,59.99
976,RPG 4,USA,Retail,Standard,PC,2010,11,11,NonCasual,4805,59.99
977,RPG 4,USA,Retail,Standard,PC,2010,11,12,NonCasual,4703,59.99
978,RPG 4,USA,Retail,Standard,PC,2010,11,13,NonCasual,4523,59.99
979,RPG 4,USA,Retail,Standard,PC,2010,11,14,NonCasual,4440,59.99
980,RPG 4,USA,Retail,Standard,PC,2010,11,15,NonCasual,4376,59.99
981,RPG 4,USA,Retail,Standard,PC,2010,11,16,NonCasual,4304,59.99
982,RPG 4,USA,Retail,Standard,PC,2010,11,17,NonCasual,4232,59.99
983,RPG 4,USA,Retail,Standard,PC,2010,11,18,NonCasual,4148,59.99
984,RPG 4,USA,Retail,Standard,PC,2010,11,19,NonCasual,4055,59.99
985,RPG 4,USA,Retail,Standard,PC,2010,11,20,NonCasual,3971,59.99
986,RPG 4,USA,Retail,Standard,PC,2010,11,21,NonCasual,3926,59.99
987,RPG 4,USA,Retail,Standard,PC,2010,11,22,NonCasual,3854,59.99
988,RPG 4,USA,Retail,Standard,PC,2010,11,23,NonCasual,3775,59.99
989,RPG 4,USA,Retail,Standard,PC,2010,11,24,NonCasual,3746,59.99
990,RPG 4,USA,Retail,Standard,PC,2010,11,25,NonCasual,3634,59.99
991,RPG 4,USA,Retail,Standard,PC,2010,11,26,NonCasual,3562,59.99
992,RPG 4,USA,Retail,Standard,PC,2010,11,27,NonCasual,3420,59.99
993,RPG 4,USA,Retail,Standard,PC,2010,11,28,NonCasual,3336,59.99
994,RPG 4,USA,Retail,Standard,PC,2010,11,29,NonCasual,3252,59.99
995,RPG 4,USA,Retail,Standard,PC,2010,11,30,NonCasual,3149,59.99
996,RPG 4,USA,Retail,Standard,PC,2010,11,31,NonCasual,3010,59.99
997,RPG 4,USA,Retail,Standard,PC,2010,11,32,NonCasual,2825,59.99
998,RPG 4,USA,Retail,Standard,PC,2010,11,33,NonCasual,2655,59.99
999,RPG 4,USA,Retail,Standard,PC,2010,11,34,NonCasual,2404,59.99
1000,RPG 4,USA,Retail,Standard,PC,2010,11,35,NonCasual,1994,59.99
1001,RPG 4,USA,Retail,Standard,PC,2010,11,36,NonCasual,1557,59.99
1002,RPG 4,USA,Retail,Standard,PC,2010,11,37,NonCasual,943,59.99
1492,RPG C,USA,Retail,Standard,XBOX,2013,2,0,NonCasual,1235,59.99
1493,RPG C,USA,Retail,Standard,XBOX,2013,2,1,NonCasual,1235,59.99
1494,RPG C,USA,Retail,Standard,XBOX,2013,2,2,NonCasual,1012,59.99
1495,RPG C,USA,Retail,Standard,XBOX,2013,2,3,NonCasual,807,59.99
1496,RPG C,USA,Retail,Standard,XBOX,2013,2,4,NonCasual,592,59.99
1497,RPG C,USA,Retail,Standard,XBOX,2013,2,5,NonCasual,343,59.99
1498,RPG C,USA,Retail,Standard,XBOX,2013,2,6,NonCasual,215,59.99
1499,RPG C,USA,Retail,Standard,XBOX,2013,2,7,NonCasual,135,59.99
1500,RPG C,USA,Retail,Standard,XBOX,2013,2,8,NonCasual,73,59.99
1501,RPG C,USA,Retail,Standard,XBOX,2013,2,9,NonCasual,20,59.99
1502,RPG C,USA,Retail,Standard,PS,2013,4,0,NonCasual,890,59.99
1503,RPG C,USA,Retail,Standard,PS,2013,4,1,NonCasual,890,59.99
1504,RPG C,USA,Retail,Standard,PS,2013,4,2,NonCasual,782,59.99
1505,RPG C,USA,Retail,Standard,PS,2013,4,3,NonCasual,711,59.99
1506,RPG C,USA,Retail,Standard,PS,2013,4,4,NonCasual,640,59.99
1507,RPG C,USA,Retail,Standard,PS,2013,4,5,NonCasual,596,59.99
1508,RPG C,USA,Retail,Standard,PS,2013,4,6,NonCasual,543,59.99
1509,RPG C,USA,Retail,Standard,PS,2013,4,7,NonCasual,488,59.99
1510,RPG C,USA,Retail,Standard,PS,2013,4,8,NonCasual,441,59.99
1511,RPG C,USA,Retail,Standard,PS,2013,4,9,NonCasual,400,59.99
1512,RPG C,USA,Retail,Standard,PS,2013,4,10,NonCasual,333,59.99
1513,RPG C,USA,Retail,Standard,PS,2013,4,11,NonCasual,268,59.99
1514,RPG C,USA,Retail,Standard,PS,2013,4,12,NonCasual,200,59.99
1515,RPG C,USA,Retail,Standard,PS,2013,4,13,NonCasual,124,59.99
1516,RPG C,USA,Retail,Standard,PS,2013,4,14,NonCasual,69,59.99
1517,RPG C,USA,Retail,Standard,PS,2013,4,15,NonCasual,44,59.99
1518,RPG C,USA,Retail,Standard,PS,2013,4,16,NonCasual,26,59.99
1717,RPG O,USA,Digital,Standard,PS,2014,10,0,NonCasual,25342,59.99
1718,RPG O,USA,Digital,Standard,PS,2014,10,1,NonCasual,10133,59.99
1719,RPG O,USA,Digital,Standard,PS,2014,10,2,NonCasual,7246,59.99
1720,RPG O,USA,Digital,Standard,PS,2014,10,3,NonCasual,5514,59.99
1721,RPG O,USA,Digital,Standard,PS,2014,10,4,NonCasual,4277,59.99
1722,RPG O,USA,Digital,Standard,PS,2014,10,5,NonCasual,3744,59.99
1723,RPG O,USA,Digital,Standard,PS,2014,10,6,NonCasual,3288,59.99
1724,RPG O,USA,Digital,Standard,PS,2014,10,7,NonCasual,3016,59.99
1725,RPG O,USA,Digital,Standard,PS,2014,10,8,NonCasual,2652,59.99
1726,RPG O,USA,Digital,Standard,PS,2014,10,9,NonCasual,2333,59.99
1727,RPG O,USA,Digital,Standard,PS,2014,10,10,NonCasual,2070,59.99
1728,RPG O,USA,Digital,Standard,PS,2014,10,11,NonCasual,1898,59.99
1729,RPG O,USA,Digital,Standard,PS,2014,10,12,NonCasual,1760,59.99
1730,RPG O,USA,Digital,Standard,PS,2014,10,13,NonCasual,1632,59.99
1731,RPG O,USA,Digital,Standard,PS,2014,10,14,NonCasual,1535,59.99
1732,RPG O,USA,Digital,Standard,PS,2014,10,15,NonCasual,1411,59.99
1733,RPG O,USA,Digital,Standard,PS,2014,10,16,NonCasual,1285,59.99
1734,RPG O,USA,Digital,Standard,PS,2014,10,17,NonCasual,1114,59.99
1735,RPG O,USA,Digital,Standard,PS,2014,10,18,NonCasual,862,59.99
1736,RPG O,USA,Digital,Standard,PS,2014,10,19,NonCasual,499,59.99
1737,RPG O,USA,Digital,Standard,XBOX,2014,10,0,NonCasual,26953,59.99
1738,RPG O,USA,Digital,Standard,XBOX,2014,10,1,NonCasual,16049,59.99
1739,RPG O,USA,Digital,Standard,XBOX,2014,10,2,NonCasual,11589,59.99
1740,RPG O,USA,Digital,Standard,XBOX,2014,10,3,NonCasual,9765,59.99
1741,RPG O,USA,Digital,Standard,XBOX,2014,10,4,NonCasual,8384,59.99
1742,RPG O,USA,Digital,Standard,XBOX,2014,10,5,NonCasual,7805,59.99
1743,RPG O,USA,Digital,Standard,XBOX,2014,10,6,NonCasual,7346,59.99
1744,RPG O,USA,Digital,Standard,XBOX,2014,10,7,NonCasual,6887,59.99
1745,RPG O,USA,Digital,Standard,XBOX,2014,10,8,NonCasual,6273,59.99
1746,RPG O,USA,Digital,Standard,XBOX,2014,10,9,NonCasual,5809,59.99
1747,RPG O,USA,Digital,Standard,XBOX,2014,10,10,NonCasual,5243,59.99
1748,RPG O,USA,Digital,Standard,XBOX,2014,10,11,NonCasual,4670,59.99
1749,RPG O,USA,Digital,Standard,XBOX,2014,10,12,NonCasual,4026,59.99
1750,RPG O,USA,Digital,Standard,XBOX,2014,10,13,NonCasual,3455,59.99
1751,RPG O,USA,Digital,Standard,XBOX,2014,10,14,NonCasual,3082,59.99
1752,RPG O,USA,Digital,Standard,XBOX,2014,10,15,NonCasual,2776,59.99
1753,RPG O,USA,Digital,Standard,XBOX,2014,10,16,NonCasual,2504,59.99
1754,RPG O,USA,Digital,Standard,XBOX,2014,10,17,NonCasual,2094,59.99
1755,RPG O,USA,Digital,Standard,XBOX,2014,10,18,NonCasual,1663,59.99
1756,RPG O,USA,Digital,Standard,XBOX,2014,10,19,NonCasual,996,59.99
1757,RPG O,USA,Digital,Standard,PC,2014,10,0,NonCasual,11540,59.99
1758,RPG O,USA,Digital,Standard,PC,2014,10,1,NonCasual,3501,59.99
1759,RPG O,USA,Digital,Standard,PC,2014,10,2,NonCasual,2429,59.99
1760,RPG O,USA,Digital,Standard,PC,2014,10,3,NonCasual,1800,59.99
1761,RPG O,USA,Digital,Standard,PC,2014,10,4,NonCasual,1411,59.99
1762,RPG O,USA,Digital,Standard,PC,2014,10,5,NonCasual,1108,59.99
1763,RPG O,USA,Digital,Standard,PC,2014,10,6,NonCasual,1002,59.99
1764,RPG O,USA,Digital,Standard,PC,2014,10,7,NonCasual,906,59.99
1765,RPG O,USA,Digital,Standard,PC,2014,10,8,NonCasual,802,59.99
1766,RPG O,USA,Digital,Standard,PC,2014,10,9,NonCasual,696,59.99
1767,RPG O,USA,Digital,Standard,PC,2014,10,10,NonCasual,605,59.99
1768,RPG O,USA,Digital,Standard,PC,2014,10,11,NonCasual,559,59.99
1769,RPG O,USA,Digital,Standard,PC,2014,10,12,NonCasual,505,59.99
1770,RPG O,USA,Digital,Standard,PC,2014,10,13,NonCasual,455,59.99
1771,RPG O,USA,Digital,Standard,PC,2014,10,14,NonCasual,436,59.99
1772,RPG O,USA,Digital,Standard,PC,2014,10,15,NonCasual,408,59.99
1773,RPG O,USA,Digital,Standard,PC,2014,10,16,NonCasual,369,59.99
1774,RPG O,USA,Digital,Standard,PC,2014,10,17,NonCasual,329,59.99
1775,RPG O,USA,Digital,Standard,PC,2014,10,18,NonCasual,257,59.99
1776,RPG O,USA,Digital,Standard,PC,2014,10,19,NonCasual,180,59.99
1897,RPG O,USA,Retail,Standard,PS,2014,10,0,NonCasual,102034,59.99
1898,RPG O,USA,Retail,Standard,PS,2014,10,1,NonCasual,81122,59.99
1899,RPG O,USA,Retail,Standard,PS,2014,10,2,NonCasual,69578,59.99
1900,RPG O,USA,Retail,Standard,PS,2014,10,3,NonCasual,60012,59.99
1901,RPG O,USA,Retail,Standard,PS,2014,10,4,NonCasual,54574,59.99
1902,RPG O,USA,Retail,Standard,PS,2014,10,5,NonCasual,50855,59.99
1903,RPG O,USA,Retail,Standard,PS,2014,10,6,NonCasual,47605,59.99
1904,RPG O,USA,Retail,Standard,PS,2014,10,7,NonCasual,44503,59.99
1905,RPG O,USA,Retail,Standard,PS,2014,10,8,NonCasual,40939,59.99
1906,RPG O,USA,Retail,Standard,PS,2014,10,9,NonCasual,38015,59.99
1907,RPG O,USA,Retail,Standard,PS,2014,10,10,NonCasual,34687,59.99
1908,RPG O,USA,Retail,Standard,PS,2014,10,11,NonCasual,32725,59.99
1909,RPG O,USA,Retail,Standard,PS,2014,10,12,NonCasual,30259,59.99
1910,RPG O,USA,Retail,Standard,PS,2014,10,13,NonCasual,27917,59.99
1911,RPG O,USA,Retail,Standard,PS,2014,10,14,NonCasual,25773,59.99
1912,RPG O,USA,Retail,Standard,PS,2014,10,15,NonCasual,22436,59.99
1913,RPG O,USA,Retail,Standard,PS,2014,10,16,NonCasual,19001,59.99
1914,RPG O,USA,Retail,Standard,PS,2014,10,17,NonCasual,15201,59.99
1915,RPG O,USA,Retail,Standard,PS,2014,10,18,NonCasual,10398,59.99
1916,RPG O,USA,Retail,Standard,PS,2014,10,19,NonCasual,5396,59.99
1917,RPG O,USA,Retail,Standard,XBOX,2014,10,0,NonCasual,66867,59.99
1918,RPG O,USA,Retail,Standard,XBOX,2014,10,1,NonCasual,55820,59.99
1919,RPG O,USA,Retail,Standard,XBOX,2014,10,2,NonCasual,47864,59.99
1920,RPG O,USA,Retail,Standard,XBOX,2014,10,3,NonCasual,41623,59.99
1921,RPG O,USA,Retail,Standard,XBOX,2014,10,4,NonCasual,37688,59.99
1922,RPG O,USA,Retail,Standard,XBOX,2014,10,5,NonCasual,35262,59.99
1923,RPG O,USA,Retail,Standard,XBOX,2014,10,6,NonCasual,32805,59.99
1924,RPG O,USA,Retail,Standard,XBOX,2014,10,7,NonCasual,30763,59.99
1925,RPG O,USA,Retail,Standard,XBOX,2014,10,8,NonCasual,28259,59.99
1926,RPG O,USA,Retail,Standard,XBOX,2014,10,9,NonCasual,26268,59.99
1927,RPG O,USA,Retail,Standard,XBOX,2014,10,10,NonCasual,23768,59.99
1928,RPG O,USA,Retail,Standard,XBOX,2014,10,11,NonCasual,22475,59.99
1929,RPG O,USA,Retail,Standard,XBOX,2014,10,12,NonCasual,20741,59.99
1930,RPG O,USA,Retail,Standard,XBOX,2014,10,13,NonCasual,19055,59.99
1931,RPG O,USA,Retail,Standard,XBOX,2014,10,14,NonCasual,17547,59.99
1932,RPG O,USA,Retail,Standard,XBOX,2014,10,15,NonCasual,15385,59.99
1933,RPG O,USA,Retail,Standard,XBOX,2014,10,16,NonCasual,13124,59.99
1934,RPG O,USA,Retail,Standard,XBOX,2014,10,17,NonCasual,10727,59.99
1935,RPG O,USA,Retail,Standard,XBOX,2014,10,18,NonCasual,7684,59.99
1936,RPG O,USA,Retail,Standard,XBOX,2014,10,19,NonCasual,4024,59.99
2935,RPG R,USA,Digital,Standard,PS,2011,11,0,NonCasual,1483,59.99
2936,RPG R,USA,Digital,Standard,PS,2011,11,1,NonCasual,1483,59.99
2937,RPG R,USA,Digital,Standard,PS,2011,11,2,NonCasual,936,59.99
2938,RPG R,USA,Digital,Standard,PS,2011,11,3,NonCasual,776,59.99
2939,RPG R,USA,Digital,Standard,PS,2011,11,4,NonCasual,681,59.99
2940,RPG R,USA,Digital,Standard,PS,2011,11,5,NonCasual,570,59.99
2941,RPG R,USA,Digital,Standard,PS,2011,11,6,NonCasual,484,59.99
2942,RPG R,USA,Digital,Standard,PS,2011,11,7,NonCasual,391,59.99
2943,RPG R,USA,Digital,Standard,PS,2011,11,8,NonCasual,333,59.99
2944,RPG R,USA,Digital,Standard,PS,2011,11,9,NonCasual,285,59.99
2945,RPG R,USA,Digital,Standard,PS,2011,11,10,NonCasual,245,59.99
2946,RPG R,USA,Digital,Standard,PS,2011,11,11,NonCasual,204,59.99
2947,RPG R,USA,Digital,Standard,PS,2011,11,12,NonCasual,165,59.99
2948,RPG R,USA,Digital,Standard,PS,2011,11,13,NonCasual,100,59.99
2949,RPG R,USA,Digital,Standard,PC,2012,3,0,NonCasual,660,59.99
2950,RPG R,USA,Digital,Standard,PC,2012,3,1,NonCasual,660,59.99
2951,RPG R,USA,Digital,Standard,PC,2012,3,2,NonCasual,356,59.99
2952,RPG R,USA,Digital,Standard,PC,2012,3,3,NonCasual,287,59.99
2953,RPG R,USA,Digital,Standard,PC,2012,3,4,NonCasual,226,59.99
2954,RPG R,USA,Digital,Standard,PC,2012,3,5,NonCasual,48,59.99
2955,RPG R,USA,Retail,Standard,PS,2011,11,0,NonCasual,44534,59.99
2956,RPG R,USA,Retail,Standard,PS,2011,11,1,NonCasual,41754,59.99
2957,RPG R,USA,Retail,Standard,PS,2011,11,2,NonCasual,35774,59.99
2958,RPG R,USA,Retail,Standard,PS,2011,11,3,NonCasual,32386,59.99
2959,RPG R,USA,Retail,Standard,PS,2011,11,4,NonCasual,29592,59.99
2960,RPG R,USA,Retail,Standard,PS,2011,11,5,NonCasual,26470,59.99
2961,RPG R,USA,Retail,Standard,PS,2011,11,6,NonCasual,24263,59.99
2962,RPG R,USA,Retail,Standard,PS,2011,11,7,NonCasual,21949,59.99
2963,RPG R,USA,Retail,Standard,PS,2011,11,8,NonCasual,19963,59.99
2964,RPG R,USA,Retail,Standard,PS,2011,11,9,NonCasual,17758,59.99
2965,RPG R,USA,Retail,Standard,PS,2011,11,10,NonCasual,15147,59.99
2966,RPG R,USA,Retail,Standard,PS,2011,11,11,NonCasual,12675,59.99
2967,RPG R,USA,Retail,Standard,PS,2011,11,12,NonCasual,9928,59.99
2968,RPG R,USA,Retail,Standard,PS,2011,11,13,NonCasual,6534,59.99
2969,RPG R,USA,Retail,Standard,PS,2011,11,14,NonCasual,3187,59.99
2970,RPG R,USA,Retail,Standard,XBOX,2011,11,0,NonCasual,61519,59.99
2971,RPG R,USA,Retail,Standard,XBOX,2011,11,1,NonCasual,57778,59.99
2972,RPG R,USA,Retail,Standard,XBOX,2011,11,2,NonCasual,49440,59.99
2973,RPG R,USA,Retail,Standard,XBOX,2011,11,3,NonCasual,44840,59.99
2974,RPG R,USA,Retail,Standard,XBOX,2011,11,4,NonCasual,41042,59.99
2975,RPG R,USA,Retail,Standard,XBOX,2011,11,5,NonCasual,36675,59.99
2976,RPG R,USA,Retail,Standard,XBOX,2011,11,6,NonCasual,33637,59.99
2977,RPG R,USA,Retail,Standard,XBOX,2011,11,7,NonCasual,30609,59.99
2978,RPG R,USA,Retail,Standard,XBOX,2011,11,8,NonCasual,28089,59.99
2979,RPG R,USA,Retail,Standard,XBOX,2011,11,9,NonCasual,24880,59.99
2980,RPG R,USA,Retail,Standard,XBOX,2011,11,10,NonCasual,21040,59.99
2981,RPG R,USA,Retail,Standard,XBOX,2011,11,11,NonCasual,17460,59.99
2982,RPG R,USA,Retail,Standard,XBOX,2011,11,12,NonCasual,13497,59.99
2983,RPG R,USA,Retail,Standard,XBOX,2011,11,13,NonCasual,9159,59.99
2984,RPG R,USA,Retail,Standard,XBOX,2011,11,14,NonCasual,4555,59.99
2985,RPG R,USA,Retail,Standard,PC,2012,3,0,NonCasual,239,59.99
2986,RPG R,USA,Retail,Standard,PC,2012,3,1,NonCasual,239,59.99
2987,RPG R,USA,Retail,Standard,PC,2012,3,2,NonCasual,223,59.99
2988,RPG R,USA,Retail,Standard,PC,2012,3,3,NonCasual,161,59.99
2989,RPG R,USA,Retail,Standard,PC,2012,3,4,NonCasual,151,59.99
2990,RPG R,USA,Retail,Standard,PC,2012,3,5,NonCasual,145,59.99
2991,RPG R,USA,Retail,Standard,PC,2012,3,6,NonCasual,133,59.99
2992,RPG R,USA,Retail,Standard,PC,2012,3,7,NonCasual,128,59.99
2993,RPG R,USA,Retail,Standard,PC,2012,3,8,NonCasual,123,59.99
2994,RPG R,USA,Retail,Standard,PC,2012,3,9,NonCasual,124,59.99
2995,RPG R,USA,Retail,Standard,PC,2012,3,10,NonCasual,118,59.99
2996,RPG R,USA,Retail,Standard,PC,2012,3,11,NonCasual,119,59.99
2997,RPG R,USA,Retail,Standard,PC,2012,3,12,NonCasual,122,59.99
2998,RPG R,USA,Retail,Standard,PC,2012,3,13,NonCasual,122,59.99
2999,RPG R,USA,Retail,Standard,PC,2012,3,14,NonCasual,108,59.99
3000,RPG R,USA,Retail,Standard,PC,2012,3,15,NonCasual,91,59.99
3001,RPG R,USA,Retail,Standard,PC,2012,3,16,NonCasual,86,59.99
3002,RPG R,USA,Retail,Standard,PC,2012,3,17,NonCasual,86,59.99
3003,RPG R,USA,Retail,Standard,PC,2012,3,18,NonCasual,55,59.99
3004,RPG R,USA,Retail,Standard,PC,2012,3,19,NonCasual,35,59.99
3005,RPG R,USA,Retail,Standard,PC,2012,3,20,NonCasual,28,59.99
3006,RPG R,USA,Retail,Standard,PC,2012,3,21,NonCasual,12,59.99
3236,RPG S,USA,Digital,Standard,PS,2012,10,0,NonCasual,14924,59.99
3237,RPG S,USA,Digital,Standard,PS,2012,10,1,NonCasual,5211,59.99
3238,RPG S,USA,Digital,Standard,PS,2012,10,2,NonCasual,3451,59.99
3239,RPG S,USA,Digital,Standard,PS,2012,10,3,NonCasual,2686,59.99
3240,RPG S,USA,Digital,Standard,PS,2012,10,4,NonCasual,2130,59.99
3241,RPG S,USA,Digital,Standard,PS,2012,10,5,NonCasual,1931,59.99
3242,RPG S,USA,Digital,Standard,PS,2012,10,6,NonCasual,1703,59.99
3243,RPG S,USA,Digital,Standard,PS,2012,10,7,NonCasual,1544,59.99
3244,RPG S,USA,Digital,Standard,PS,2012,10,8,NonCasual,1368,59.99
3245,RPG S,USA,Digital,Standard,PS,2012,10,9,NonCasual,1227,59.99
3246,RPG S,USA,Digital,Standard,PS,2012,10,10,NonCasual,1131,59.99
3247,RPG S,USA,Digital,Standard,PS,2012,10,11,NonCasual,1004,59.99
3248,RPG S,USA,Digital,Standard,PS,2012,10,12,NonCasual,897,59.99
3249,RPG S,USA,Digital,Standard,PS,2012,10,13,NonCasual,815,59.99
3250,RPG S,USA,Digital,Standard,PS,2012,10,14,NonCasual,734,59.99
3251,RPG S,USA,Digital,Standard,PS,2012,10,15,NonCasual,658,59.99
3252,RPG S,USA,Digital,Standard,PS,2012,10,16,NonCasual,598,59.99
3253,RPG S,USA,Digital,Standard,PS,2012,10,17,NonCasual,525,59.99
3254,RPG S,USA,Digital,Standard,PS,2012,10,18,NonCasual,458,59.99
3255,RPG S,USA,Digital,Standard,PS,2012,10,19,NonCasual,283,59.99
3256,RPG S,USA,Digital,Standard,PS,2012,10,20,NonCasual,229,59.99
3257,RPG S,USA,Digital,Standard,PS,2012,10,21,NonCasual,176,59.99
3258,RPG S,USA,Digital,Standard,PS,2012,10,22,NonCasual,88,59.99
3259,RPG S,USA,Digital,Standard,XBOX,2012,10,0,NonCasual,11073,59.99
3260,RPG S,USA,Digital,Standard,XBOX,2012,10,1,NonCasual,3467,59.99
3261,RPG S,USA,Digital,Standard,PC,2012,11,0,NonCasual,3996,59.99
3262,RPG S,USA,Digital,Standard,PC,2012,11,1,NonCasual,2660,59.99
3263,RPG S,USA,Digital,Standard,PC,2012,11,2,NonCasual,2288,59.99
3264,RPG S,USA,Digital,Standard,PC,2012,11,4,NonCasual,1224,59.99
3265,RPG S,USA,Digital,Standard,PC,2012,11,5,NonCasual,938,59.99
3266,RPG S,USA,Digital,Standard,PC,2012,11,6,NonCasual,828,59.99
3267,RPG S,USA,Digital,Standard,PC,2012,11,7,NonCasual,759,59.99
3268,RPG S,USA,Digital,Standard,PC,2012,11,8,NonCasual,692,59.99
3269,RPG S,USA,Digital,Standard,PC,2012,11,9,NonCasual,640,59.99
3270,RPG S,USA,Digital,Standard,PC,2012,11,10,NonCasual,615,59.99
3271,RPG S,USA,Digital,Standard,PC,2012,11,11,NonCasual,579,59.99
3272,RPG S,USA,Digital,Standard,PC,2012,11,12,NonCasual,549,59.99
3273,RPG S,USA,Digital,Standard,PC,2012,11,13,NonCasual,520,59.99
3274,RPG S,USA,Digital,Standard,PC,2012,11,14,NonCasual,487,59.99
3275,RPG S,USA,Digital,Standard,PC,2012,11,15,NonCasual,457,59.99
3276,RPG S,USA,Digital,Standard,PC,2012,11,16,NonCasual,444,59.99
3277,RPG S,USA,Digital,Standard,PC,2012,11,17,NonCasual,418,59.99
3278,RPG S,USA,Digital,Standard,PC,2012,11,18,NonCasual,402,59.99
3279,RPG S,USA,Digital,Standard,PC,2012,11,19,NonCasual,389,59.99
3280,RPG S,USA,Digital,Standard,PC,2012,11,20,NonCasual,359,59.99
3281,RPG S,USA,Digital,Standard,PC,2012,11,21,NonCasual,318,59.99
3282,RPG S,USA,Digital,Standard,PC,2012,11,22,NonCasual,201,59.99
3283,RPG S,USA,Digital,Standard,PC,2012,11,23,NonCasual,131,59.99
3284,RPG S,USA,Digital,Standard,PC,2012,11,24,NonCasual,75,59.99
3285,RPG S,USA,Digital,Standard,PC,2012,11,25,NonCasual,65,59.99
3286,RPG S,USA,Digital,Standard,PC,2012,11,26,NonCasual,57,59.99
3287,RPG S,USA,Digital,Standard,PC,2012,11,27,NonCasual,37,59.99
3364,RPG S,USA,Retail,Standard,PS,2012,10,0,NonCasual,91210,59.99
3365,RPG S,USA,Retail,Standard,PS,2012,10,1,NonCasual,74044,59.99
3366,RPG S,USA,Retail,Standard,PS,2012,10,2,NonCasual,63716,59.99
3367,RPG S,USA,Retail,Standard,PS,2012,10,3,NonCasual,56779,59.99
3368,RPG S,USA,Retail,Standard,PS,2012,10,4,NonCasual,52128,59.99
3369,RPG S,USA,Retail,Standard,PS,2012,10,5,NonCasual,48994,59.99
3370,RPG S,USA,Retail,Standard,PS,2012,10,6,NonCasual,46642,59.99
3371,RPG S,USA,Retail,Standard,PS,2012,10,7,NonCasual,44542,59.99
3372,RPG S,USA,Retail,Standard,PS,2012,10,8,NonCasual,42156,59.99
3373,RPG S,USA,Retail,Standard,PS,2012,10,9,NonCasual,40118,59.99
3374,RPG S,USA,Retail,Standard,PS,2012,10,10,NonCasual,38437,59.99
3375,RPG S,USA,Retail,Standard,PS,2012,10,11,NonCasual,36859,59.99
3376,RPG S,USA,Retail,Standard,PS,2012,10,12,NonCasual,35316,59.99
3377,RPG S,USA,Retail,Standard,PS,2012,10,13,NonCasual,33880,59.99
3378,RPG S,USA,Retail,Standard,PS,2012,10,14,NonCasual,32381,59.99
3379,RPG S,USA,Retail,Standard,PS,2012,10,15,NonCasual,30854,59.99
3380,RPG S,USA,Retail,Standard,PS,2012,10,16,NonCasual,29599,59.99
3381,RPG S,USA,Retail,Standard,PS,2012,10,17,NonCasual,28239,59.99
3382,RPG S,USA,Retail,Standard,PS,2012,10,18,NonCasual,25497,59.99
3383,RPG S,USA,Retail,Standard,PS,2012,10,19,NonCasual,21806,59.99
3384,RPG S,USA,Retail,Standard,PS,2012,10,20,NonCasual,19292,59.99
3385,RPG S,USA,Retail,Standard,PS,2012,10,21,NonCasual,16324,59.99
