Installment,Region,Channel,Edition,Platform,ReleaseYear,ReleaseMonth,RelativeWeek,GameType,ReservesLevel
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,48,NonCasual,1571
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,49,NonCasual,1571
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,50,NonCasual,1570
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,51,NonCasual,1565
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,52,NonCasual,1546
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,53,NonCasual,1542
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,54,NonCasual,1526
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,55,NonCasual,1519
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,56,NonCasual,1513
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,57,NonCasual,1500
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,58,NonCasual,1474
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,59,NonCasual,1494
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,60,NonCasual,1464
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,61,NonCasual,1440
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,62,NonCasual,1398
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,63,NonCasual,1343
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,64,NonCasual,1233
Kevin F,USA,Retail,Collector,XBOX ONE,2014,10,65,NonCasual,996
Kevin F,USA,Retail,Collector,PC,2014,10,0,NonCasual,492
Kevin F,USA,Retail,Collector,PC,2014,10,1,NonCasual,492
Kevin F,USA,Retail,Collector,PC,2014,10,2,NonCasual,542
Kevin F,USA,Retail,Collector,PC,2014,10,3,NonCasual,581
Kevin F,USA,Retail,Collector,PC,2014,10,4,NonCasual,600
Kevin F,USA,Retail,Collector,PC,2014,10,5,NonCasual,608
Kevin F,USA,Retail,Collector,PC,2014,10,6,NonCasual,601
Kevin F,USA,Retail,Collector,PC,2014,10,7,NonCasual,595
Kevin F,USA,Retail,Collector,PC,2014,10,8,NonCasual,594
Kevin F,USA,Retail,Collector,PC,2014,10,9,NonCasual,595
Kevin F,USA,Retail,Collector,PC,2014,10,10,NonCasual,594
Kevin F,USA,Retail,Collector,PC,2014,10,11,NonCasual,595
Kevin F,USA,Retail,Collector,PC,2014,10,12,NonCasual,592
Kevin F,USA,Retail,Collector,PC,2014,10,13,NonCasual,595
Kevin F,USA,Retail,Collector,PC,2014,10,14,NonCasual,600
Kevin F,USA,Retail,Collector,PC,2014,10,15,NonCasual,713
Kevin F,USA,Retail,Collector,PC,2014,10,16,NonCasual,713
Kevin F,USA,Retail,Collector,PC,2014,10,17,NonCasual,590
Kevin F,USA,Retail,Collector,PC,2014,10,18,NonCasual,593
Kevin F,USA,Retail,Collector,PC,2014,10,19,NonCasual,595
Kevin F,USA,Retail,Collector,PC,2014,10,20,NonCasual,596
Kevin F,USA,Retail,Collector,PC,2014,10,21,NonCasual,585
Kevin F,USA,Retail,Collector,PC,2014,10,22,NonCasual,582
Kevin F,USA,Retail,Collector,PC,2014,10,23,NonCasual,571
Kevin F,USA,Retail,Collector,PC,2014,10,24,NonCasual,571
Kevin F,USA,Retail,Collector,PC,2014,10,25,NonCasual,570
Kevin F,USA,Retail,Collector,PC,2014,10,26,NonCasual,570
Kevin F,USA,Retail,Collector,PC,2014,10,27,NonCasual,565
Kevin F,USA,Retail,Collector,PC,2014,10,28,NonCasual,563
Kevin F,USA,Retail,Collector,PC,2014,10,29,NonCasual,565
Kevin F,USA,Retail,Collector,PC,2014,10,30,NonCasual,564
Kevin F,USA,Retail,Collector,PC,2014,10,31,NonCasual,565
Kevin F,USA,Retail,Collector,PC,2014,10,32,NonCasual,568
Kevin F,USA,Retail,Collector,PC,2014,10,33,NonCasual,565
Kevin F,USA,Retail,Collector,PC,2014,10,34,NonCasual,571
Kevin F,USA,Retail,Collector,PC,2014,10,35,NonCasual,576
Kevin F,USA,Retail,Collector,PC,2014,10,36,NonCasual,580
Kevin F,USA,Retail,Collector,PC,2014,10,37,NonCasual,611
Kevin F,USA,Retail,Collector,PC,2014,10,38,NonCasual,606
Kevin F,USA,Retail,Collector,PC,2014,10,39,NonCasual,603
Kevin F,USA,Retail,Collector,PC,2014,10,40,NonCasual,609
Kevin F,USA,Retail,Collector,PC,2014,10,41,NonCasual,608
Kevin F,USA,Retail,Collector,PC,2014,10,42,NonCasual,605
Kevin F,USA,Retail,Collector,PC,2014,10,43,NonCasual,602
Kevin F,USA,Retail,Collector,PC,2014,10,44,NonCasual,602
Kevin F,USA,Retail,Collector,PC,2014,10,45,NonCasual,597
Kevin F,USA,Retail,Collector,PC,2014,10,46,NonCasual,595
Kevin F,USA,Retail,Collector,PC,2014,10,47,NonCasual,595
Kevin F,USA,Retail,Collector,PC,2014,10,48,NonCasual,594
Kevin F,USA,Retail,Collector,PC,2014,10,49,NonCasual,591
Kevin F,USA,Retail,Collector,PC,2014,10,50,NonCasual,591
Kevin F,USA,Retail,Collector,PC,2014,10,51,NonCasual,593
Kevin F,USA,Retail,Collector,PC,2014,10,52,NonCasual,593
Kevin F,USA,Retail,Collector,PC,2014,10,53,NonCasual,593
Kevin F,USA,Retail,Collector,PC,2014,10,54,NonCasual,593
Kevin F,USA,Retail,Collector,PC,2014,10,55,NonCasual,586
Kevin F,USA,Retail,Collector,PC,2014,10,56,NonCasual,581
Kevin F,USA,Retail,Collector,PC,2014,10,57,NonCasual,581
Kevin F,USA,Retail,Collector,PC,2014,10,58,NonCasual,580
Kevin F,USA,Retail,Collector,PC,2014,10,59,NonCasual,585
Kevin F,USA,Retail,Collector,PC,2014,10,60,NonCasual,585
Kevin F,USA,Retail,Collector,PC,2014,10,61,NonCasual,580
Kevin F,USA,Retail,Collector,PC,2014,10,62,NonCasual,583
Kevin F,USA,Retail,Collector,PC,2014,10,63,NonCasual,598
Kevin F,USA,Retail,Collector,PC,2014,10,64,NonCasual,160
Kevin F,USA,Retail,Collector,PC,2014,10,65,NonCasual,336
Kevin F,USA,Retail,Gold,PS4,2014,10,0,NonCasual,28883
Kevin F,USA,Retail,Gold,PS4,2014,10,1,NonCasual,28092
Kevin F,USA,Retail,Gold,PS4,2014,10,2,NonCasual,26866
Kevin F,USA,Retail,Gold,PS4,2014,10,3,NonCasual,25527
Kevin F,USA,Retail,Gold,PS4,2014,10,4,NonCasual,24398
Kevin F,USA,Retail,Gold,PS4,2014,10,5,NonCasual,23088
Kevin F,USA,Retail,Gold,PS4,2014,10,6,NonCasual,22127
Kevin F,USA,Retail,Gold,PS4,2014,10,7,NonCasual,21296
Kevin F,USA,Retail,Gold,PS4,2014,10,8,NonCasual,20748
Kevin F,USA,Retail,Gold,PS4,2014,10,9,NonCasual,20420
Kevin F,USA,Retail,Gold,PS4,2014,10,10,NonCasual,20181
Kevin F,USA,Retail,Gold,PS4,2014,10,11,NonCasual,19857
Kevin F,USA,Retail,Gold,PS4,2014,10,12,NonCasual,19512
Kevin F,USA,Retail,Gold,PS4,2014,10,13,NonCasual,19307
Kevin F,USA,Retail,Gold,PS4,2014,10,14,NonCasual,19152
Kevin F,USA,Retail,Gold,PS4,2014,10,15,NonCasual,18872
Kevin F,USA,Retail,Gold,PS4,2014,10,16,NonCasual,18547
Kevin F,USA,Retail,Gold,PS4,2014,10,17,NonCasual,18297
Kevin F,USA,Retail,Gold,PS4,2014,10,18,NonCasual,18090
Kevin F,USA,Retail,Gold,PS4,2014,10,19,NonCasual,17610
Kevin F,USA,Retail,Gold,PS4,2014,10,20,NonCasual,17335
Kevin F,USA,Retail,Gold,PS4,2014,10,21,NonCasual,16972
Kevin F,USA,Retail,Gold,PS4,2014,10,22,NonCasual,16430
Kevin F,USA,Retail,Gold,PS4,2014,10,23,NonCasual,15622
Kevin F,USA,Retail,Gold,PS4,2014,10,24,NonCasual,15769
Kevin F,USA,Retail,Gold,PS4,2014,10,25,NonCasual,15661
Kevin F,USA,Retail,Gold,PS4,2014,10,26,NonCasual,15741
Kevin F,USA,Retail,Gold,PS4,2014,10,27,NonCasual,15723
Kevin F,USA,Retail,Gold,PS4,2014,10,28,NonCasual,15715
Kevin F,USA,Retail,Gold,PS4,2014,10,29,NonCasual,15663
Kevin F,USA,Retail,Gold,PS4,2014,10,30,NonCasual,15696
Kevin F,USA,Retail,Gold,PS4,2014,10,31,NonCasual,15703
Kevin F,USA,Retail,Gold,PS4,2014,10,32,NonCasual,15675
Kevin F,USA,Retail,Gold,PS4,2014,10,33,NonCasual,15611
Kevin F,USA,Retail,Gold,PS4,2014,10,34,NonCasual,15571
Kevin F,USA,Retail,Gold,PS4,2014,10,35,NonCasual,15505
Kevin F,USA,Retail,Gold,PS4,2014,10,36,NonCasual,13443
Kevin F,USA,Retail,Gold,PS4,2014,10,37,NonCasual,15388
Kevin F,USA,Retail,Gold,PS4,2014,10,38,NonCasual,15115
Kevin F,USA,Retail,Gold,PS4,2014,10,39,NonCasual,14716
Kevin F,USA,Retail,Gold,PS4,2014,10,40,NonCasual,14500
Kevin F,USA,Retail,Gold,PS4,2014,10,41,NonCasual,14258
Kevin F,USA,Retail,Gold,PS4,2014,10,42,NonCasual,14047
Kevin F,USA,Retail,Gold,PS4,2014,10,43,NonCasual,13804
Kevin F,USA,Retail,Gold,PS4,2014,10,44,NonCasual,13655
Kevin F,USA,Retail,Gold,PS4,2014,10,45,NonCasual,13419
Kevin F,USA,Retail,Gold,PS4,2014,10,46,NonCasual,13037
Kevin F,USA,Retail,Gold,PS4,2014,10,47,NonCasual,12843
Kevin F,USA,Retail,Gold,PS4,2014,10,48,NonCasual,12660
Kevin F,USA,Retail,Gold,PS4,2014,10,49,NonCasual,12542
Kevin F,USA,Retail,Gold,PS4,2014,10,50,NonCasual,12370
Kevin F,USA,Retail,Gold,PS4,2014,10,51,NonCasual,12255
Kevin F,USA,Retail,Gold,PS4,2014,10,52,NonCasual,12071
Kevin F,USA,Retail,Gold,PS4,2014,10,53,NonCasual,11900
Kevin F,USA,Retail,Gold,PS4,2014,10,54,NonCasual,11801
Kevin F,USA,Retail,Gold,PS4,2014,10,55,NonCasual,11670
Kevin F,USA,Retail,Gold,PS4,2014,10,56,NonCasual,11581
Kevin F,USA,Retail,Gold,PS4,2014,10,57,NonCasual,11457
Kevin F,USA,Retail,Gold,PS4,2014,10,58,NonCasual,11023
Kevin F,USA,Retail,Gold,PS4,2014,10,59,NonCasual,10535
Kevin F,USA,Retail,Gold,PS4,2014,10,60,NonCasual,10132
Kevin F,USA,Retail,Gold,PS4,2014,10,61,NonCasual,9847
Kevin F,USA,Retail,Gold,PS4,2014,10,62,NonCasual,9582
Kevin F,USA,Retail,Gold,PS4,2014,10,63,NonCasual,9279
Kevin F,USA,Retail,Gold,PS4,2014,10,64,NonCasual,8997
Kevin F,USA,Retail,Gold,PS4,2014,10,65,NonCasual,8766
Kevin F,USA,Retail,Gold,PS4,2014,10,66,NonCasual,8542
Kevin F,USA,Retail,Gold,PS4,2014,10,67,NonCasual,8120
Kevin F,USA,Retail,Gold,PS4,2014,10,68,NonCasual,7514
Kevin F,USA,Retail,Gold,PS4,2014,10,69,NonCasual,6367
Kevin F,USA,Retail,Gold,PS4,2014,10,70,NonCasual,4217
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,0,NonCasual,16688
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,1,NonCasual,16114
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,2,NonCasual,15547
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,3,NonCasual,14832
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,4,NonCasual,14204
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,5,NonCasual,13531
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,6,NonCasual,13004
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,7,NonCasual,12606
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,8,NonCasual,12340
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,9,NonCasual,12200
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,10,NonCasual,12074
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,11,NonCasual,11921
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,12,NonCasual,11767
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,13,NonCasual,11668
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,14,NonCasual,11552
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,15,NonCasual,11371
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,16,NonCasual,11204
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,17,NonCasual,11105
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,18,NonCasual,10968
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,19,NonCasual,10658
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,20,NonCasual,10511
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,21,NonCasual,10348
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,22,NonCasual,10091
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,23,NonCasual,9846
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,24,NonCasual,9869
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,25,NonCasual,9827
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,26,NonCasual,9843
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,27,NonCasual,9823
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,28,NonCasual,9823
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,29,NonCasual,9813
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,30,NonCasual,9822
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,31,NonCasual,9791
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,32,NonCasual,9811
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,33,NonCasual,9782
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,34,NonCasual,9796
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,35,NonCasual,9769
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,36,NonCasual,8076
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,37,NonCasual,9621
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,38,NonCasual,9389
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,39,NonCasual,9131
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,40,NonCasual,8961
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,41,NonCasual,8745
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,42,NonCasual,8568
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,43,NonCasual,8379
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,44,NonCasual,8246
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,45,NonCasual,8036
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,46,NonCasual,7779
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,47,NonCasual,7590
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,48,NonCasual,7471
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,49,NonCasual,7357
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,50,NonCasual,7250
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,51,NonCasual,7130
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,52,NonCasual,7018
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,53,NonCasual,6879
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,54,NonCasual,6789
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,55,NonCasual,6689
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,56,NonCasual,6617
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,57,NonCasual,6505
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,58,NonCasual,6254
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,59,NonCasual,5996
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,60,NonCasual,5742
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,61,NonCasual,5554
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,62,NonCasual,5364
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,63,NonCasual,5199
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,64,NonCasual,5001
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,65,NonCasual,4826
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,66,NonCasual,4675
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,67,NonCasual,4418
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,68,NonCasual,4032
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,69,NonCasual,3292
Kevin F,USA,Retail,Gold,XBOX ONE,2014,10,70,NonCasual,2131
Kevin F,USA,Retail,Gold,PC,2014,10,0,NonCasual,1415
Kevin F,USA,Retail,Gold,PC,2014,10,1,NonCasual,1411
Kevin F,USA,Retail,Gold,PC,2014,10,2,NonCasual,1377
Kevin F,USA,Retail,Gold,PC,2014,10,3,NonCasual,1295
Kevin F,USA,Retail,Gold,PC,2014,10,4,NonCasual,1249
Kevin F,USA,Retail,Gold,PC,2014,10,5,NonCasual,1164
Kevin F,USA,Retail,Gold,PC,2014,10,6,NonCasual,1109
Kevin F,USA,Retail,Gold,PC,2014,10,7,NonCasual,1059
Kevin F,USA,Retail,Gold,PC,2014,10,8,NonCasual,1049
Kevin F,USA,Retail,Gold,PC,2014,10,9,NonCasual,1035
Kevin F,USA,Retail,Gold,PC,2014,10,10,NonCasual,1021
Kevin F,USA,Retail,Gold,PC,2014,10,11,NonCasual,1016
Kevin F,USA,Retail,Gold,PC,2014,10,12,NonCasual,1004
Kevin F,USA,Retail,Gold,PC,2014,10,13,NonCasual,986
Kevin F,USA,Retail,Gold,PC,2014,10,14,NonCasual,980
Kevin F,USA,Retail,Gold,PC,2014,10,15,NonCasual,958
Kevin F,USA,Retail,Gold,PC,2014,10,16,NonCasual,952
Kevin F,USA,Retail,Gold,PC,2014,10,17,NonCasual,968
Kevin F,USA,Retail,Gold,PC,2014,10,18,NonCasual,970
Kevin F,USA,Retail,Gold,PC,2014,10,19,NonCasual,960
Kevin F,USA,Retail,Gold,PC,2014,10,20,NonCasual,955
Kevin F,USA,Retail,Gold,PC,2014,10,21,NonCasual,938
Kevin F,USA,Retail,Gold,PC,2014,10,22,NonCasual,895
Kevin F,USA,Retail,Gold,PC,2014,10,23,NonCasual,867
Kevin F,USA,Retail,Gold,PC,2014,10,24,NonCasual,864
Kevin F,USA,Retail,Gold,PC,2014,10,25,NonCasual,856
Kevin F,USA,Retail,Gold,PC,2014,10,26,NonCasual,861
Kevin F,USA,Retail,Gold,PC,2014,10,27,NonCasual,857
Kevin F,USA,Retail,Gold,PC,2014,10,28,NonCasual,859
Kevin F,USA,Retail,Gold,PC,2014,10,29,NonCasual,866
Kevin F,USA,Retail,Gold,PC,2014,10,30,NonCasual,867
Kevin F,USA,Retail,Gold,PC,2014,10,31,NonCasual,861
Kevin F,USA,Retail,Gold,PC,2014,10,32,NonCasual,861
Kevin F,USA,Retail,Gold,PC,2014,10,33,NonCasual,862
Kevin F,USA,Retail,Gold,PC,2014,10,34,NonCasual,866
Kevin F,USA,Retail,Gold,PC,2014,10,35,NonCasual,879
Kevin F,USA,Retail,Gold,PC,2014,10,36,NonCasual,4600
Kevin F,USA,Retail,Gold,PC,2014,10,37,NonCasual,880
Kevin F,USA,Retail,Gold,PC,2014,10,38,NonCasual,840
Kevin F,USA,Retail,Gold,PC,2014,10,39,NonCasual,823
Kevin F,USA,Retail,Gold,PC,2014,10,40,NonCasual,820
Kevin F,USA,Retail,Gold,PC,2014,10,41,NonCasual,803
Kevin F,USA,Retail,Gold,PC,2014,10,42,NonCasual,812
Kevin F,USA,Retail,Gold,PC,2014,10,43,NonCasual,794
Kevin F,USA,Retail,Gold,PC,2014,10,44,NonCasual,792
Kevin F,USA,Retail,Gold,PC,2014,10,45,NonCasual,768
Kevin F,USA,Retail,Gold,PC,2014,10,46,NonCasual,745
Kevin F,USA,Retail,Gold,PC,2014,10,47,NonCasual,736
Kevin F,USA,Retail,Gold,PC,2014,10,48,NonCasual,722
Kevin F,USA,Retail,Gold,PC,2014,10,49,NonCasual,719
Kevin F,USA,Retail,Gold,PC,2014,10,50,NonCasual,714
Kevin F,USA,Retail,Gold,PC,2014,10,51,NonCasual,711
Kevin F,USA,Retail,Gold,PC,2014,10,52,NonCasual,705
Kevin F,USA,Retail,Gold,PC,2014,10,53,NonCasual,702
Kevin F,USA,Retail,Gold,PC,2014,10,54,NonCasual,697
Kevin F,USA,Retail,Gold,PC,2014,10,55,NonCasual,688
Kevin F,USA,Retail,Gold,PC,2014,10,56,NonCasual,674
Kevin F,USA,Retail,Gold,PC,2014,10,57,NonCasual,662
Kevin F,USA,Retail,Gold,PC,2014,10,58,NonCasual,640
Kevin F,USA,Retail,Gold,PC,2014,10,59,NonCasual,615
Kevin F,USA,Retail,Gold,PC,2014,10,60,NonCasual,573
Kevin F,USA,Retail,Gold,PC,2014,10,61,NonCasual,563
Kevin F,USA,Retail,Gold,PC,2014,10,62,NonCasual,552
Kevin F,USA,Retail,Gold,PC,2014,10,63,NonCasual,562
Kevin F,USA,Retail,Gold,PC,2014,10,64,NonCasual,546
Kevin F,USA,Retail,Gold,PC,2014,10,65,NonCasual,527
Kevin F,USA,Retail,Gold,PC,2014,10,66,NonCasual,514
Kevin F,USA,Retail,Gold,PC,2014,10,67,NonCasual,481
Kevin F,USA,Retail,Gold,PC,2014,10,68,NonCasual,454
Kevin F,USA,Retail,Gold,PC,2014,10,69,NonCasual,398
Kevin F,USA,Retail,Gold,PC,2014,10,70,NonCasual,275
Kevin F,USA,Retail,Standard,PS4,2014,10,0,NonCasual,83806
Kevin F,USA,Retail,Standard,PS4,2014,10,1,NonCasual,74254
Kevin F,USA,Retail,Standard,PS4,2014,10,2,NonCasual,62526
Kevin F,USA,Retail,Standard,PS4,2014,10,3,NonCasual,56607
Kevin F,USA,Retail,Standard,PS4,2014,10,4,NonCasual,52100
Kevin F,USA,Retail,Standard,PS4,2014,10,5,NonCasual,48308
Kevin F,USA,Retail,Standard,PS4,2014,10,6,NonCasual,45516
Kevin F,USA,Retail,Standard,PS4,2014,10,7,NonCasual,43427
Kevin F,USA,Retail,Standard,PS4,2014,10,8,NonCasual,42528
Kevin F,USA,Retail,Standard,PS4,2014,10,9,NonCasual,41796
Kevin F,USA,Retail,Standard,PS4,2014,10,10,NonCasual,41173
Kevin F,USA,Retail,Standard,PS4,2014,10,11,NonCasual,40467
Kevin F,USA,Retail,Standard,PS4,2014,10,12,NonCasual,39874
Kevin F,USA,Retail,Standard,PS4,2014,10,13,NonCasual,39423
Kevin F,USA,Retail,Standard,PS4,2014,10,14,NonCasual,38960
Kevin F,USA,Retail,Standard,PS4,2014,10,15,NonCasual,38224
Kevin F,USA,Retail,Standard,PS4,2014,10,16,NonCasual,37609
Kevin F,USA,Retail,Standard,PS4,2014,10,17,NonCasual,37289
Kevin F,USA,Retail,Standard,PS4,2014,10,18,NonCasual,36685
Kevin F,USA,Retail,Standard,PS4,2014,10,19,NonCasual,35593
Kevin F,USA,Retail,Standard,PS4,2014,10,20,NonCasual,35133
Kevin F,USA,Retail,Standard,PS4,2014,10,21,NonCasual,34593
Kevin F,USA,Retail,Standard,PS4,2014,10,22,NonCasual,33857
Kevin F,USA,Retail,Standard,PS4,2014,10,23,NonCasual,33215
Kevin F,USA,Retail,Standard,PS4,2014,10,24,NonCasual,33220
Kevin F,USA,Retail,Standard,PS4,2014,10,25,NonCasual,33241
Kevin F,USA,Retail,Standard,PS4,2014,10,26,NonCasual,33322
Kevin F,USA,Retail,Standard,PS4,2014,10,27,NonCasual,33327
Kevin F,USA,Retail,Standard,PS4,2014,10,28,NonCasual,33337
Kevin F,USA,Retail,Standard,PS4,2014,10,29,NonCasual,33347
Kevin F,USA,Retail,Standard,PS4,2014,10,30,NonCasual,33413
Kevin F,USA,Retail,Standard,PS4,2014,10,31,NonCasual,33309
Kevin F,USA,Retail,Standard,PS4,2014,10,32,NonCasual,33178
Kevin F,USA,Retail,Standard,PS4,2014,10,33,NonCasual,33107
Kevin F,USA,Retail,Standard,PS4,2014,10,34,NonCasual,33006
Kevin F,USA,Retail,Standard,PS4,2014,10,35,NonCasual,32806
Kevin F,USA,Retail,Standard,PS4,2014,10,36,NonCasual,32595
Kevin F,USA,Retail,Standard,PS4,2014,10,37,NonCasual,32188
Kevin F,USA,Retail,Standard,PS4,2014,10,38,NonCasual,31119
Kevin F,USA,Retail,Standard,PS4,2014,10,39,NonCasual,29932
Kevin F,USA,Retail,Standard,PS4,2014,10,40,NonCasual,29315
Kevin F,USA,Retail,Standard,PS4,2014,10,41,NonCasual,28520
Kevin F,USA,Retail,Standard,PS4,2014,10,42,NonCasual,27900
Kevin F,USA,Retail,Standard,PS4,2014,10,43,NonCasual,27095
Kevin F,USA,Retail,Standard,PS4,2014,10,44,NonCasual,26491
Kevin F,USA,Retail,Standard,PS4,2014,10,45,NonCasual,25518
Kevin F,USA,Retail,Standard,PS4,2014,10,46,NonCasual,24666
Kevin F,USA,Retail,Standard,PS4,2014,10,47,NonCasual,23991
Kevin F,USA,Retail,Standard,PS4,2014,10,48,NonCasual,23444
Kevin F,USA,Retail,Standard,PS4,2014,10,49,NonCasual,23040
Kevin F,USA,Retail,Standard,PS4,2014,10,50,NonCasual,22671
Kevin F,USA,Retail,Standard,PS4,2014,10,51,NonCasual,22243
Kevin F,USA,Retail,Standard,PS4,2014,10,52,NonCasual,21891
Kevin F,USA,Retail,Standard,PS4,2014,10,53,NonCasual,21545
Kevin F,USA,Retail,Standard,PS4,2014,10,54,NonCasual,21276
Kevin F,USA,Retail,Standard,PS4,2014,10,55,NonCasual,21049
Kevin F,USA,Retail,Standard,PS4,2014,10,56,NonCasual,20798
Kevin F,USA,Retail,Standard,PS4,2014,10,57,NonCasual,20503
Kevin F,USA,Retail,Standard,PS4,2014,10,58,NonCasual,19832
Kevin F,USA,Retail,Standard,PS4,2014,10,59,NonCasual,18786
Kevin F,USA,Retail,Standard,PS4,2014,10,60,NonCasual,17794
Kevin F,USA,Retail,Standard,PS4,2014,10,61,NonCasual,17047
Kevin F,USA,Retail,Standard,PS4,2014,10,62,NonCasual,16440
Kevin F,USA,Retail,Standard,PS4,2014,10,63,NonCasual,15807
Kevin F,USA,Retail,Standard,PS4,2014,10,64,NonCasual,15210
Kevin F,USA,Retail,Standard,PS4,2014,10,65,NonCasual,14494
Kevin F,USA,Retail,Standard,PS4,2014,10,66,NonCasual,13855
Kevin F,USA,Retail,Standard,PS4,2014,10,67,NonCasual,13197
Kevin F,USA,Retail,Standard,PS4,2014,10,68,NonCasual,12131
Kevin F,USA,Retail,Standard,PS4,2014,10,69,NonCasual,10523
Kevin F,USA,Retail,Standard,PS4,2014,10,70,NonCasual,7954
Kevin F,USA,Retail,Standard,PS4,2014,10,71,NonCasual,3428
Kevin F,USA,Retail,Standard,PS4,2014,10,72,NonCasual,3029
Kevin F,USA,Retail,Standard,PS4,2014,10,73,NonCasual,2759
Kevin F,USA,Retail,Standard,PS4,2014,10,74,NonCasual,2745
Kevin F,USA,Retail,Standard,PS4,2014,10,75,NonCasual,2736
Kevin F,USA,Retail,Standard,PS4,2014,10,76,NonCasual,2706
