,Edition,Channel,Region,Installment,Platform,RelativeWeek,ReservesLevel
5481,Deluxe,Digital,USA,Cars 2,PC,31,37
5482,Deluxe,Digital,USA,Cars 2,PC,32,36
5483,Deluxe,Digital,USA,Cars 2,PC,33,36
5484,Deluxe,Digital,USA,Cars 2,PC,34,36
5485,Deluxe,Digital,USA,Cars 2,PC,35,35
5486,Deluxe,Digital,USA,Cars 2,PC,36,33
5487,Deluxe,Digital,USA,Cars 2,PC,37,33
5488,Deluxe,Digital,USA,Cars 2,PC,38,31
5489,Deluxe,Digital,USA,Cars 2,PC,39,33
5490,Deluxe,Digital,USA,Cars 2,PC,40,26
5491,Deluxe,Digital,USA,Cars 2,PC,41,22
5492,Deluxe,Digital,USA,Cars 2,PC,42,20
5493,Deluxe,Digital,USA,Cars 2,PC,43,21
5494,Deluxe,Digital,USA,Cars 2,PC,44,8
5495,Deluxe,Digital,USA,Cars 2,PS4,12,258
5496,Deluxe,Digital,USA,Cars 2,PS4,13,248
5497,Deluxe,Digital,USA,Cars 2,PS4,14,238
5498,Deluxe,Digital,USA,Cars 2,PS4,15,225
5499,Deluxe,Digital,USA,Cars 2,PS4,16,197
5500,Deluxe,Digital,USA,Cars 2,PS4,17,180
5501,Deluxe,Digital,USA,Cars 2,PS4,18,162
5502,Deluxe,Digital,USA,Cars 2,PS4,19,149
5503,Deluxe,Digital,USA,Cars 2,PS4,20,138
5504,Deluxe,Digital,USA,Cars 2,PS4,21,120
5505,Deluxe,Digital,USA,Cars 2,PS4,22,199
5506,Deluxe,Digital,USA,Cars 2,PS4,23,193
5507,Deluxe,Digital,USA,Cars 2,PS4,24,180
5508,Deluxe,Digital,USA,Cars 2,PS4,25,172
5509,Deluxe,Digital,USA,Cars 2,PS4,26,156
5510,Deluxe,Digital,USA,Cars 2,PS4,27,115
5511,Deluxe,Digital,USA,Cars 2,PS4,28,103
5512,Deluxe,Digital,USA,Cars 2,PS4,29,97
5513,Deluxe,Digital,USA,Cars 2,PS4,30,93
5514,Deluxe,Digital,USA,Cars 2,PS4,31,92
5515,Deluxe,Digital,USA,Cars 2,PS4,32,87
5516,Deluxe,Digital,USA,Cars 2,PS4,33,85
5517,Deluxe,Digital,USA,Cars 2,PS4,34,78
5518,Deluxe,Digital,USA,Cars 2,PS4,35,76
5519,Deluxe,Digital,USA,Cars 2,PS4,36,71
5520,Deluxe,Digital,USA,Cars 2,PS4,37,67
5521,Deluxe,Digital,USA,Cars 2,PS4,38,65
5522,Deluxe,Digital,USA,Cars 2,PS4,39,56
5523,Deluxe,Digital,USA,Cars 2,PS4,40,52
5524,Deluxe,Digital,USA,Cars 2,PS4,41,47
5525,Deluxe,Digital,USA,Cars 2,PS4,42,42
5526,Deluxe,Digital,USA,Cars 2,PS4,43,24
5527,Deluxe,Digital,USA,Cars 2,PS4,44,13
5528,Deluxe,Digital,USA,Cars 2,XBOX ONE,12,650
5529,Deluxe,Digital,USA,Cars 2,XBOX ONE,13,569
5530,Deluxe,Digital,USA,Cars 2,XBOX ONE,14,471
5531,Deluxe,Digital,USA,Cars 2,XBOX ONE,15,311
5532,Deluxe,Digital,USA,Cars 2,XBOX ONE,16,253
5533,Deluxe,Digital,USA,Cars 2,XBOX ONE,17,1636
5534,Deluxe,Digital,USA,Cars 2,XBOX ONE,18,1643
5535,Deluxe,Digital,USA,Cars 2,XBOX ONE,19,1656
5536,Deluxe,Digital,USA,Cars 2,XBOX ONE,20,1659
5537,Deluxe,Digital,USA,Cars 2,XBOX ONE,21,1665
5538,Deluxe,Digital,USA,Cars 2,XBOX ONE,22,1682
5539,Deluxe,Digital,USA,Cars 2,XBOX ONE,23,1683
5540,Deluxe,Digital,USA,Cars 2,XBOX ONE,24,1547
5541,Deluxe,Digital,USA,Cars 2,XBOX ONE,25,1414
5542,Deluxe,Digital,USA,Cars 2,XBOX ONE,26,1316
5543,Deluxe,Digital,USA,Cars 2,XBOX ONE,27,1223
5544,Deluxe,Digital,USA,Cars 2,XBOX ONE,28,1158
5545,Deluxe,Digital,USA,Cars 2,XBOX ONE,29,1110
5546,Deluxe,Digital,USA,Cars 2,XBOX ONE,30,1046
5547,Deluxe,Digital,USA,Cars 2,XBOX ONE,31,1004
5548,Deluxe,Digital,USA,Cars 2,XBOX ONE,32,924
5549,Deluxe,Digital,USA,Cars 2,XBOX ONE,33,858
5550,Deluxe,Digital,USA,Cars 2,XBOX ONE,34,811
5551,Deluxe,Digital,USA,Cars 2,XBOX ONE,35,742
5552,Deluxe,Digital,USA,Cars 2,XBOX ONE,36,669
5553,Deluxe,Digital,USA,Cars 2,XBOX ONE,37,618
5554,Deluxe,Digital,USA,Cars 2,XBOX ONE,38,575
5555,Deluxe,Digital,USA,Cars 2,XBOX ONE,39,531
5556,Deluxe,Digital,USA,Cars 2,XBOX ONE,40,493
5557,Deluxe,Digital,USA,Cars 2,XBOX ONE,41,433
5558,Deluxe,Digital,USA,Cars 2,XBOX ONE,42,369
5559,Deluxe,Digital,USA,Cars 2,XBOX ONE,43,242
5560,Deluxe,Digital,USA,Cars 2,XBOX ONE,44,134
5561,Deluxe,Digital,USA,CnD,PC,0,40660
5562,Deluxe,Digital,USA,CnD,PC,1,27256
5563,Deluxe,Digital,USA,CnD,PC,2,15474
5564,Deluxe,Digital,USA,CnD,PC,3,11378
5565,Deluxe,Digital,USA,CnD,PC,4,9104
5566,Deluxe,Digital,USA,CnD,PC,5,7207
5567,Deluxe,Digital,USA,CnD,PC,6,5574
5568,Deluxe,Digital,USA,CnD,PC,7,4057
5569,Deluxe,Digital,USA,CnD,PC,8,1711
5570,Deluxe,Digital,USA,CnD 2,PC,0,33
5571,Deluxe,Digital,USA,CnD 2,PC,1,1057
5572,Deluxe,Digital,USA,CnD 2,PC,2,66
5573,Deluxe,Digital,USA,CnD 2,PC,3,579
5574,Deluxe,Digital,USA,CnD 2,PC,4,480
5575,Deluxe,Digital,USA,CnD 2,PC,5,396
5576,Deluxe,Digital,USA,CnD 2,PC,6,350
5577,Deluxe,Digital,USA,CnD 2,PC,7,326
5578,Deluxe,Digital,USA,CnD 2,PC,8,301
5579,Deluxe,Digital,USA,CnD 2,PC,9,209
5580,Deluxe,Digital,USA,CnD 2,PC,10,253
5581,Deluxe,Digital,USA,CnD 2,PC,11,235
5582,Deluxe,Digital,USA,CnD 2,PC,12,219
5583,Deluxe,Digital,USA,CnD 2,PC,13,196
5584,Deluxe,Digital,USA,CnD 2,PC,14,151
5585,Deluxe,Digital,USA,CnD 2,PC,15,143
5586,Deluxe,Digital,USA,CnD 2,PC,16,134
5587,Deluxe,Digital,USA,CnD 2,PC,17,126
5588,Deluxe,Digital,USA,CnD 2,PC,18,115
5589,Deluxe,Digital,USA,CnD 2,PC,19,108
5590,Deluxe,Digital,USA,CnD 2,PC,20,100
5591,Deluxe,Digital,USA,CnD 2,PC,21,91
5592,Deluxe,Digital,USA,CnD 2,PC,22,86
5593,Deluxe,Digital,USA,CnD 2,PC,23,81
5594,Deluxe,Digital,USA,CnD 2,PC,24,61
5595,Deluxe,Digital,USA,CnD 2,PC,25,36
5596,Deluxe,Digital,USA,CnD 2,PS4,0,5468
5597,Deluxe,Digital,USA,CnD 2,PS4,1,3617
5598,Deluxe,Digital,USA,CnD 2,PS4,2,2177
5599,Deluxe,Digital,USA,CnD 2,PS4,3,1513
5600,Deluxe,Digital,USA,CnD 2,PS4,4,1289
5601,Deluxe,Digital,USA,CnD 2,PS4,5,1154
5602,Deluxe,Digital,USA,CnD 2,PS4,6,1011
5603,Deluxe,Digital,USA,CnD 2,PS4,7,771
5604,Deluxe,Digital,USA,CnD 2,PS4,8,807
5605,Deluxe,Digital,USA,CnD 2,PS4,9,760
5606,Deluxe,Digital,USA,CnD 2,PS4,10,711
5607,Deluxe,Digital,USA,CnD 2,PS4,11,658
5608,Deluxe,Digital,USA,CnD 2,PS4,12,529
5609,Deluxe,Digital,USA,CnD 2,PS4,13,503
5610,Deluxe,Digital,USA,CnD 2,PS4,14,473
5611,Deluxe,Digital,USA,CnD 2,PS4,15,441
5612,Deluxe,Digital,USA,CnD 2,PS4,16,414
5613,Deluxe,Digital,USA,CnD 2,PS4,17,387
5614,Deluxe,Digital,USA,CnD 2,PS4,18,355
5615,Deluxe,Digital,USA,CnD 2,PS4,19,320
5616,Deluxe,Digital,USA,CnD 2,PS4,20,284
5617,Deluxe,Digital,USA,CnD 2,PS4,21,235
5618,Deluxe,Digital,USA,CnD 2,PS4,22,179
5619,Deluxe,Digital,USA,CnD 2,PS4,23,53
5620,Deluxe,Digital,USA,CnD 2,XBOX ONE,0,70
5621,Deluxe,Digital,USA,CnD 2,XBOX ONE,1,5016
5622,Deluxe,Digital,USA,CnD 2,XBOX ONE,2,3698
5623,Deluxe,Digital,USA,CnD 2,XBOX ONE,3,3013
5624,Deluxe,Digital,USA,CnD 2,XBOX ONE,4,2656
5625,Deluxe,Digital,USA,CnD 2,XBOX ONE,5,2321
5626,Deluxe,Digital,USA,CnD 2,XBOX ONE,6,2081
5627,Deluxe,Digital,USA,CnD 2,XBOX ONE,7,1857
5628,Deluxe,Digital,USA,CnD 2,XBOX ONE,8,1773
5629,Deluxe,Digital,USA,CnD 2,XBOX ONE,9,1572
5630,Deluxe,Digital,USA,CnD 2,XBOX ONE,10,1248
5631,Deluxe,Digital,USA,CnD 2,XBOX ONE,11,1028
5632,Deluxe,Digital,USA,CnD 2,XBOX ONE,12,794
5633,Deluxe,Digital,USA,CnD 2,XBOX ONE,13,641
5634,Deluxe,Digital,USA,CnD 2,XBOX ONE,14,560
5635,Deluxe,Digital,USA,CnD 2,XBOX ONE,15,474
5636,Deluxe,Digital,USA,CnD 2,XBOX ONE,16,416
5637,Deluxe,Digital,USA,CnD 2,XBOX ONE,17,390
5638,Deluxe,Digital,USA,CnD 2,XBOX ONE,18,354
5639,Deluxe,Digital,USA,CnD 2,XBOX ONE,19,329
5640,Deluxe,Digital,USA,CnD 2,XBOX ONE,20,285
5641,Deluxe,Digital,USA,CnD 2,XBOX ONE,21,234
5642,Deluxe,Digital,USA,CnD 2,XBOX ONE,22,186
5643,Deluxe,Digital,USA,CnD 2,XBOX ONE,23,100
5644,Deluxe,Digital,USA,Jungle,PC,0,9752
5645,Deluxe,Digital,USA,Jungle,PC,1,6032
5646,Deluxe,Digital,USA,Jungle,PC,2,2748
5647,Deluxe,Digital,USA,Jungle,PC,3,1604
5648,Deluxe,Digital,USA,Jungle,PC,4,1218
5649,Deluxe,Digital,USA,Jungle,PC,5,824
5650,Deluxe,Digital,USA,Jungle,PC,6,492
5651,Deluxe,Digital,USA,Jungle,PC,7,336
5652,Deluxe,Digital,USA,Jungle,PC,8,290
5653,Deluxe,Digital,USA,Jungle,PC,9,246
5654,Deluxe,Digital,USA,Jungle,PC,10,228
5655,Deluxe,Digital,USA,Jungle,PC,11,179
5656,Deluxe,Digital,USA,Jungle,PC,12,157
5657,Deluxe,Digital,USA,Jungle,PC,13,146
5658,Deluxe,Digital,USA,Jungle,PC,14,138
5659,Deluxe,Digital,USA,Jungle,PC,15,127
5660,Deluxe,Digital,USA,Jungle,PC,16,121
5661,Deluxe,Digital,USA,Jungle,PC,17,116
5662,Deluxe,Digital,USA,Jungle,PC,18,112
5663,Deluxe,Digital,USA,Jungle,PC,19,106
5664,Deluxe,Digital,USA,Jungle,PC,20,102
5665,Deluxe,Digital,USA,Jungle,PC,21,101
5666,Deluxe,Digital,USA,Jungle,PC,22,95
5667,Deluxe,Digital,USA,Jungle,PC,23,52
5668,Deluxe,Digital,USA,Jungle,PC,24,72
5669,Deluxe,Digital,USA,Jungle,PC,25,68
5670,Deluxe,Digital,USA,Jungle,PC,26,67
5671,Deluxe,Digital,USA,Jungle,PC,27,63
5672,Deluxe,Digital,USA,Jungle,PC,28,62
5673,Deluxe,Digital,USA,Jungle,PC,29,55
5674,Deluxe,Digital,USA,Jungle,PC,30,53
5675,Deluxe,Digital,USA,Jungle,PC,31,53
5676,Deluxe,Digital,USA,Jungle,PC,32,49
5677,Deluxe,Digital,USA,Jungle,PC,33,47
5678,Deluxe,Digital,USA,Jungle,PC,34,43
5679,Deluxe,Digital,USA,Jungle,PC,35,38
5680,Deluxe,Digital,USA,Jungle,PC,36,39
5681,Deluxe,Digital,USA,Jungle,PC,37,36
5682,Deluxe,Digital,USA,Jungle,PC,38,23
5683,Deluxe,Digital,USA,Jungle,PC,39,10
5684,Deluxe,Digital,USA,Jungle,PC,40,4
5685,Deluxe,Digital,USA,Jungle,PS4,0,30137
5686,Deluxe,Digital,USA,Jungle,PS4,1,16713
5687,Deluxe,Digital,USA,Jungle,PS4,2,6190
5688,Deluxe,Digital,USA,Jungle,PS4,3,3255
5689,Deluxe,Digital,USA,Jungle,PS4,4,2518
5690,Deluxe,Digital,USA,Jungle,PS4,5,1927
5691,Deluxe,Digital,USA,Jungle,PS4,6,1313
5692,Deluxe,Digital,USA,Jungle,PS4,7,1178
5693,Deluxe,Digital,USA,Jungle,PS4,8,1104
5694,Deluxe,Digital,USA,Jungle,PS4,9,1047
5695,Deluxe,Digital,USA,Jungle,PS4,10,1001
5696,Deluxe,Digital,USA,Jungle,PS4,11,766
5697,Deluxe,Digital,USA,Jungle,PS4,12,701
5698,Deluxe,Digital,USA,Jungle,PS4,13,659
5699,Deluxe,Digital,USA,Jungle,PS4,14,619
5700,Deluxe,Digital,USA,Jungle,PS4,15,588
5701,Deluxe,Digital,USA,Jungle,PS4,16,568
5702,Deluxe,Digital,USA,Jungle,PS4,17,543
5703,Deluxe,Digital,USA,Jungle,PS4,18,529
5704,Deluxe,Digital,USA,Jungle,PS4,19,513
5705,Deluxe,Digital,USA,Jungle,PS4,20,503
5706,Deluxe,Digital,USA,Jungle,PS4,21,488
5707,Deluxe,Digital,USA,Jungle,PS4,22,462
5708,Deluxe,Digital,USA,Jungle,PS4,23,430
5709,Deluxe,Digital,USA,Jungle,PS4,24,429
5710,Deluxe,Digital,USA,Jungle,PS4,25,424
5711,Deluxe,Digital,USA,Jungle,PS4,26,411
5712,Deluxe,Digital,USA,Jungle,PS4,27,395
5713,Deluxe,Digital,USA,Jungle,PS4,28,366
5714,Deluxe,Digital,USA,Jungle,PS4,29,353
5715,Deluxe,Digital,USA,Jungle,PS4,30,333
5716,Deluxe,Digital,USA,Jungle,PS4,31,319
5717,Deluxe,Digital,USA,Jungle,PS4,32,300
5718,Deluxe,Digital,USA,Jungle,PS4,33,276
5719,Deluxe,Digital,USA,Jungle,PS4,34,261
5720,Deluxe,Digital,USA,Jungle,PS4,35,246
5721,Deluxe,Digital,USA,Jungle,PS4,36,356
5722,Deluxe,Digital,USA,Jungle,PS4,37,341
5723,Deluxe,Digital,USA,Jungle,PS4,38,320
5724,Deluxe,Digital,USA,Jungle,PS4,39,254
5725,Deluxe,Digital,USA,Jungle,PS4,40,202
5726,Deluxe,Digital,USA,Jungle,PS4,41,68
5727,Deluxe,Digital,USA,Jungle,XBOX ONE,0,48499
5728,Deluxe,Digital,USA,Jungle,XBOX ONE,1,32808
5729,Deluxe,Digital,USA,Jungle,XBOX ONE,2,18752
5730,Deluxe,Digital,USA,Jungle,XBOX ONE,3,10544
5731,Deluxe,Digital,USA,Jungle,XBOX ONE,4,8733
5732,Deluxe,Digital,USA,Jungle,XBOX ONE,5,6936
5733,Deluxe,Digital,USA,Jungle,XBOX ONE,6,5094
5734,Deluxe,Digital,USA,Jungle,XBOX ONE,7,4393
5735,Deluxe,Digital,USA,Jungle,XBOX ONE,8,3965
5736,Deluxe,Digital,USA,Jungle,XBOX ONE,9,3629
5737,Deluxe,Digital,USA,Jungle,XBOX ONE,10,3201
5738,Deluxe,Digital,USA,Jungle,XBOX ONE,11,2712
5739,Deluxe,Digital,USA,Jungle,XBOX ONE,12,2423
5740,Deluxe,Digital,USA,Jungle,XBOX ONE,13,2239
5741,Deluxe,Digital,USA,Jungle,XBOX ONE,14,2097
5742,Deluxe,Digital,USA,Jungle,XBOX ONE,15,1990
5743,Deluxe,Digital,USA,Jungle,XBOX ONE,16,1860
5744,Deluxe,Digital,USA,Jungle,XBOX ONE,17,1721
5745,Deluxe,Digital,USA,Jungle,XBOX ONE,18,1602
5746,Deluxe,Digital,USA,Jungle,XBOX ONE,19,1449
5747,Deluxe,Digital,USA,Jungle,XBOX ONE,20,1379
5748,Deluxe,Digital,USA,Jungle,XBOX ONE,21,1238
5749,Deluxe,Digital,USA,Jungle,XBOX ONE,22,1144
5750,Deluxe,Digital,USA,Jungle,XBOX ONE,23,1064
5751,Deluxe,Digital,USA,Jungle,XBOX ONE,24,1032
5752,Deluxe,Digital,USA,Jungle,XBOX ONE,25,974
5753,Deluxe,Digital,USA,Jungle,XBOX ONE,26,841
5754,Deluxe,Digital,USA,Jungle,XBOX ONE,27,685
5755,Deluxe,Digital,USA,Jungle,XBOX ONE,28,568
5756,Deluxe,Digital,USA,Jungle,XBOX ONE,29,492
5757,Deluxe,Digital,USA,Jungle,XBOX ONE,30,419
5758,Deluxe,Digital,USA,Jungle,XBOX ONE,31,365
5759,Deluxe,Digital,USA,Jungle,XBOX ONE,32,307
5760,Deluxe,Digital,USA,Jungle,XBOX ONE,33,289
5761,Deluxe,Digital,USA,Jungle,XBOX ONE,34,263
5762,Deluxe,Digital,USA,Jungle,XBOX ONE,35,241
5763,Deluxe,Digital,USA,Jungle,XBOX ONE,36,204
5764,Deluxe,Digital,USA,Jungle,XBOX ONE,37,157
5765,Deluxe,Digital,USA,Jungle,XBOX ONE,38,88
5766,Deluxe,Digital,USA,Jungle,XBOX ONE,39,3
5767,Deluxe,Digital,USA,Jungle,XBOX ONE,40,2
5768,Deluxe,Digital,USA,RPG 3,PC,1,5575
5769,Deluxe,Digital,USA,RPG 3,PC,2,2581
5770,Deluxe,Digital,USA,RPG O,PC,0,6461
5771,Deluxe,Digital,USA,RPG O,PC,1,2769
5772,Deluxe,Digital,USA,RPG O,PC,2,1970
5773,Deluxe,Digital,USA,RPG O,PC,3,1514
5774,Deluxe,Digital,USA,RPG O,PC,4,1167
5775,Deluxe,Digital,USA,RPG O,PC,5,980
5776,Deluxe,Digital,USA,RPG O,PC,6,891
5777,Deluxe,Digital,USA,RPG O,PC,7,781
5778,Deluxe,Digital,USA,RPG O,PC,8,706
5779,Deluxe,Digital,USA,RPG O,PC,9,596
5780,Deluxe,Digital,USA,RPG O,PC,10,519
5781,Deluxe,Digital,USA,RPG O,PC,11,473
5782,Deluxe,Digital,USA,RPG O,PC,12,446
5783,Deluxe,Digital,USA,RPG O,PC,13,410
5784,Deluxe,Digital,USA,RPG O,PC,14,382
5785,Deluxe,Digital,USA,RPG O,PC,15,343
5786,Deluxe,Digital,USA,RPG O,PC,16,316
5787,Deluxe,Digital,USA,RPG O,PC,17,288
5788,Deluxe,Digital,USA,RPG O,PC,18,216
5789,Deluxe,Digital,USA,RPG O,PC,19,166
5790,Deluxe,Digital,USA,RPG O,PS4,0,13828
5791,Deluxe,Digital,USA,RPG O,PS4,1,5484
5792,Deluxe,Digital,USA,RPG O,PS4,2,3506
5793,Deluxe,Digital,USA,RPG O,PS4,3,2647
5794,Deluxe,Digital,USA,RPG O,PS4,4,2049
5795,Deluxe,Digital,USA,RPG O,PS4,5,1777
5796,Deluxe,Digital,USA,RPG O,PS4,6,1571
5797,Deluxe,Digital,USA,RPG O,PS4,7,1440
5798,Deluxe,Digital,USA,RPG O,PS4,8,1256
5799,Deluxe,Digital,USA,RPG O,PS4,9,1102
5800,Deluxe,Digital,USA,RPG O,PS4,10,932
5801,Deluxe,Digital,USA,RPG O,PS4,11,813
5802,Deluxe,Digital,USA,RPG O,PS4,12,754
5803,Deluxe,Digital,USA,RPG O,PS4,13,692
5804,Deluxe,Digital,USA,RPG O,PS4,14,650
5805,Deluxe,Digital,USA,RPG O,PS4,15,588
5806,Deluxe,Digital,USA,RPG O,PS4,16,530
5807,Deluxe,Digital,USA,RPG O,PS4,17,445
5808,Deluxe,Digital,USA,RPG O,PS4,18,360
5809,Deluxe,Digital,USA,RPG O,PS4,19,292
5810,Deluxe,Digital,USA,RPG O,XBOX ONE,0,16697
5811,Deluxe,Digital,USA,RPG O,XBOX ONE,1,10834
5812,Deluxe,Digital,USA,RPG O,XBOX ONE,2,8079
5813,Deluxe,Digital,USA,RPG O,XBOX ONE,3,6751
5814,Deluxe,Digital,USA,RPG O,XBOX ONE,4,5822
5815,Deluxe,Digital,USA,RPG O,XBOX ONE,5,5437
5816,Deluxe,Digital,USA,RPG O,XBOX ONE,6,5136
5817,Deluxe,Digital,USA,RPG O,XBOX ONE,7,4875
5818,Deluxe,Digital,USA,RPG O,XBOX ONE,8,4442
5819,Deluxe,Digital,USA,RPG O,XBOX ONE,9,4160
5820,Deluxe,Digital,USA,RPG O,XBOX ONE,10,3756
5821,Deluxe,Digital,USA,RPG O,XBOX ONE,11,3410
5822,Deluxe,Digital,USA,RPG O,XBOX ONE,12,3025
5823,Deluxe,Digital,USA,RPG O,XBOX ONE,13,2683
5824,Deluxe,Digital,USA,RPG O,XBOX ONE,14,2440
5825,Deluxe,Digital,USA,RPG O,XBOX ONE,15,2244
5826,Deluxe,Digital,USA,RPG O,XBOX ONE,16,2035
5827,Deluxe,Digital,USA,RPG O,XBOX ONE,17,1759
5828,Deluxe,Digital,USA,RPG O,XBOX ONE,18,1405
5829,Deluxe,Digital,USA,RPG O,XBOX ONE,19,785
5830,Deluxe,Digital,USA,RPG R,PC,1,2098
5831,Deluxe,Digital,USA,RPG R,PC,2,1137
5832,Deluxe,Digital,USA,RPG R,PC,3,993
5833,Deluxe,Digital,USA,RPG R,PC,4,1551
5834,Deluxe,Digital,USA,RPG R,PC,5,458
5835,Deluxe,Digital,USA,Samurai,PC,0,11334
5836,Deluxe,Digital,USA,Samurai,PC,1,5176
5837,Deluxe,Digital,USA,Samurai,PC,2,2421
5838,Deluxe,Digital,USA,Samurai,PC,3,1170
5839,Deluxe,Digital,USA,Samurai,PC,4,601
5840,Deluxe,Digital,USA,Samurai,PC,5,467
5841,Deluxe,Digital,USA,Samurai,PC,6,390
5842,Deluxe,Digital,USA,Samurai,PC,7,339
5843,Deluxe,Digital,USA,Samurai,PC,8,277
5844,Deluxe,Digital,USA,Samurai,PC,9,244
5845,Deluxe,Digital,USA,Samurai,PC,10,217
5846,Deluxe,Digital,USA,Samurai,PC,11,209
5847,Deluxe,Digital,USA,Samurai,PC,12,204
5848,Deluxe,Digital,USA,Samurai,PC,13,201
5849,Deluxe,Digital,USA,Samurai,PC,14,196
5850,Deluxe,Digital,USA,Samurai,PC,15,195
5851,Deluxe,Digital,USA,Samurai,PC,16,193
5852,Deluxe,Digital,USA,Samurai,PC,17,185
5853,Deluxe,Digital,USA,Samurai,PC,18,182
5854,Deluxe,Digital,USA,Samurai,PC,19,174
5855,Deluxe,Digital,USA,Samurai,PC,20,106
5856,Deluxe,Digital,USA,Samurai,PC,21,154
5857,Deluxe,Digital,USA,Samurai,PC,22,122
5858,Deluxe,Digital,USA,Samurai,PC,23,95
5859,Deluxe,Digital,USA,Samurai,PC,24,93
5860,Deluxe,Digital,USA,Samurai,PC,25,62
5861,Deluxe,Digital,USA,Samurai,PC,26,60
5862,Deluxe,Digital,USA,Samurai,PC,27,55
5863,Deluxe,Digital,USA,Samurai,PC,28,49
5864,Deluxe,Digital,USA,Samurai,PC,29,42
5865,Deluxe,Digital,USA,Samurai,PC,30,37
5866,Deluxe,Digital,USA,Samurai,PC,31,27
5867,Deluxe,Digital,USA,Samurai,PC,32,27
5868,Deluxe,Digital,USA,Samurai,PC,33,22
5869,Deluxe,Digital,USA,Samurai,PC,34,19
5870,Deluxe,Digital,USA,Samurai,PC,35,9
5871,Deluxe,Digital,USA,Samurai,PS4,0,17949
5872,Deluxe,Digital,USA,Samurai,PS4,1,8360
5873,Deluxe,Digital,USA,Samurai,PS4,2,4056
5874,Deluxe,Digital,USA,Samurai,PS4,3,2068
5875,Deluxe,Digital,USA,Samurai,PS4,4,1541
5876,Deluxe,Digital,USA,Samurai,PS4,5,1225
5877,Deluxe,Digital,USA,Samurai,PS4,6,931
5878,Deluxe,Digital,USA,Samurai,PS4,7,792
5879,Deluxe,Digital,USA,Samurai,PS4,8,632
5880,Deluxe,Digital,USA,Samurai,PS4,9,555
5881,Deluxe,Digital,USA,Samurai,PS4,10,521
5882,Deluxe,Digital,USA,Samurai,PS4,11,499
5883,Deluxe,Digital,USA,Samurai,PS4,12,480
5884,Deluxe,Digital,USA,Samurai,PS4,13,462
5885,Deluxe,Digital,USA,Samurai,PS4,14,451
5886,Deluxe,Digital,USA,Samurai,PS4,15,438
5887,Deluxe,Digital,USA,Samurai,PS4,16,424
5888,Deluxe,Digital,USA,Samurai,PS4,17,410
5889,Deluxe,Digital,USA,Samurai,PS4,18,397
5890,Deluxe,Digital,USA,Samurai,PS4,19,379
5891,Deluxe,Digital,USA,Samurai,PS4,20,332
5892,Deluxe,Digital,USA,Samurai,PS4,21,323
5893,Deluxe,Digital,USA,Samurai,PS4,22,281
5894,Deluxe,Digital,USA,Samurai,PS4,23,236
5895,Deluxe,Digital,USA,Samurai,PS4,24,214
5896,Deluxe,Digital,USA,Samurai,PS4,25,189
5897,Deluxe,Digital,USA,Samurai,PS4,26,182
5898,Deluxe,Digital,USA,Samurai,PS4,27,164
5899,Deluxe,Digital,USA,Samurai,PS4,28,151
5900,Deluxe,Digital,USA,Samurai,PS4,29,138
5901,Deluxe,Digital,USA,Samurai,PS4,30,120
5902,Deluxe,Digital,USA,Samurai,PS4,31,105
5903,Deluxe,Digital,USA,Samurai,PS4,32,94
5904,Deluxe,Digital,USA,Samurai,PS4,33,76
5905,Deluxe,Digital,USA,Samurai,PS4,34,62
5906,Deluxe,Digital,USA,Samurai,PS4,35,28
5907,Deluxe,Digital,USA,Samurai,XBOX ONE,0,33226
5908,Deluxe,Digital,USA,Samurai,XBOX ONE,1,19813
5909,Deluxe,Digital,USA,Samurai,XBOX ONE,2,10399
5910,Deluxe,Digital,USA,Samurai,XBOX ONE,3,6560
5911,Deluxe,Digital,USA,Samurai,XBOX ONE,4,4667
5912,Deluxe,Digital,USA,Samurai,XBOX ONE,5,3938
5913,Deluxe,Digital,USA,Samurai,XBOX ONE,6,3435
5914,Deluxe,Digital,USA,Samurai,XBOX ONE,7,2989
5915,Deluxe,Digital,USA,Samurai,XBOX ONE,8,2457
5916,Deluxe,Digital,USA,Samurai,XBOX ONE,9,2192
5917,Deluxe,Digital,USA,Samurai,XBOX ONE,10,1976
5918,Deluxe,Digital,USA,Samurai,XBOX ONE,11,1806
5919,Deluxe,Digital,USA,Samurai,XBOX ONE,12,1709
5920,Deluxe,Digital,USA,Samurai,XBOX ONE,13,1554
5921,Deluxe,Digital,USA,Samurai,XBOX ONE,14,1427
5922,Deluxe,Digital,USA,Samurai,XBOX ONE,15,1326
5923,Deluxe,Digital,USA,Samurai,XBOX ONE,16,1257
5924,Deluxe,Digital,USA,Samurai,XBOX ONE,17,1207
5925,Deluxe,Digital,USA,Samurai,XBOX ONE,18,1130
5926,Deluxe,Digital,USA,Samurai,XBOX ONE,19,1066
5927,Deluxe,Digital,USA,Samurai,XBOX ONE,20,989
5928,Deluxe,Digital,USA,Samurai,XBOX ONE,21,922
5929,Deluxe,Digital,USA,Samurai,XBOX ONE,22,743
5930,Deluxe,Digital,USA,Samurai,XBOX ONE,23,574
5931,Deluxe,Digital,USA,Samurai,XBOX ONE,24,485
5932,Deluxe,Digital,USA,Samurai,XBOX ONE,25,407
5933,Deluxe,Digital,USA,Samurai,XBOX ONE,26,340
5934,Deluxe,Digital,USA,Samurai,XBOX ONE,27,295
5935,Deluxe,Digital,USA,Samurai,XBOX ONE,28,250
5936,Deluxe,Digital,USA,Samurai,XBOX ONE,29,214
